ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s	fcleaner	merge	n_reads_in	n_reads_aligned	n_reads_skipped	ref_length	cov_min	cov_max	cov_avg	cov_med	inst	validation_steps	assembly_params
0	0	data/BGE00411_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scutelleridae	BLAST	family	COI-5P	657	1533	Scutelleridae	BGLIB1000-24_r_1_s_50	Eurygaster austriaca	0	BGLIB1000-24	1	50	False	False	13742138	68865	2104	1533	2327.0	6031.0	3841.6203522504893	3760.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00411_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scutelleridae	BLAST	family	COI-5P	657	1533	Scutelleridae	BGLIB1000-24_r_1_s_100	Eurygaster austriaca	0	BGLIB1000-24	1	100	False	False	13742138	50631	2104	1533	1064.0	5654.0	3257.279843444227	3189.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00411_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scutelleridae	BLAST	family	COI-5P	657	1533	Scutelleridae	BGLIB1000-24_r_1.3_s_50	Eurygaster austriaca	0	BGLIB1000-24	1.3	50	False	False	13742138	65151	2104	1533	1314.0	6017.0	3626.6027397260273	3619.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00411_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scutelleridae	BLAST	family	COI-5P	657	1533	Scutelleridae	BGLIB1000-24_r_1.3_s_100	Eurygaster austriaca	0	BGLIB1000-24	1.3	100	False	False	13742138	48707	2104	1533	1049.0	5645.0	3119.702544031311	3114.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00411_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scutelleridae	BLAST	family	COI-5P	657	1533	Scutelleridae	BGLIB1000-24_r_1.5_s_50	Eurygaster austriaca	0	BGLIB1000-24	1.5	50	False	False	13742138	59730	2104	1533	3.0	5969.0	3328.225048923679	3491.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00411_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scutelleridae	BLAST	family	COI-5P	657	1533	Scutelleridae	BGLIB1000-24_r_1.5_s_100	Eurygaster austriaca	0	BGLIB1000-24	1.5	100	False	False	13742138	45519	2104	1533	3.0	5599.0	2900.861056751468	3022.0	Naturalis Biodiversity Center	1	6
26	87	data/BGE00411_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scutelleridae	BLAST	family	COI-5P	657	1533	Cydnidae,Plataspidae,Scutelleridae	BGLIB1001-24_r_1_s_50	Eurygaster austriaca	0	BGLIB1001-24	1	50	False	False	9292498	964	174	1533	2.0	185.0	47.11741682974559	32.0	Naturalis Biodiversity Center	1	6
15	76	data/BGE00411_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scutelleridae	BLAST	family	COI-5P	644	1422	Scutelleridae,Culicidae,Muscidae	BGLIB1001-24_r_1_s_100	Eurygaster austriaca	0	BGLIB1001-24	1	100	False	False	9292498	421	174	1533	0.0	142.0	30.02348336594912	15.0	Naturalis Biodiversity Center	1	6
2	24	data/BGE00411_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scutelleridae	BLAST	family	COI-5P	657	1521	Pentatomidae,Scutelleridae	BGLIB1001-24_r_1.3_s_50	Eurygaster austriaca	0	BGLIB1001-24	1.3	50	False	False	9292498	727	174	1533	0.0	157.0	34.80430528375734	20.0	Naturalis Biodiversity Center	1	6
1	18	data/BGE00411_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scutelleridae	BLAST	family	COI-5P	606	1380	Anthocoridae,Pentatomidae,Tessaratomidae,Scutelleridae	BGLIB1001-24_r_1.3_s_100	Eurygaster austriaca	0	BGLIB1001-24	1.3	100	False	False	9292498	332	174	1533	0.0	132.0	23.481409001956948	8.0	Naturalis Biodiversity Center	1	6
5	10	data/BGE00411_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scutelleridae	BLAST	family	COI-5P	636	1488	Scutelleridae	BGLIB1001-24_r_1.5_s_50	Eurygaster austriaca	0	BGLIB1001-24	1.5	50	False	False	9292498	539	174	1533	0.0	149.0	23.244618395303327	14.0	Naturalis Biodiversity Center	1	6
1	9	data/BGE00411_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scutelleridae	BLAST	family	COI-5P	603	1332	Nabidae,Scutelleridae,Syrphidae,Drosophilidae	BGLIB1001-24_r_1.5_s_100	Eurygaster austriaca	0	BGLIB1001-24	1.5	100	False	False	9292498	230	174	1533	0.0	124.0	14.700587084148728	6.0	Naturalis Biodiversity Center	1	6
70	90	data/BGE00411_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scutelleridae	BLAST	family	COI-5P	655	1470	Nemouridae,Scutelleridae,Tineidae,Geometridae,Epermeniidae	BGLIB1002-24_r_1_s_50	Eurygaster austriaca	0	BGLIB1002-24	1	50	False	False	7072515	980	453	1533	0.0	248.0	52.5440313111546	30.0	Naturalis Biodiversity Center	1	6
70	74	data/BGE00411_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scutelleridae	BLAST	family	COI-5P	652	1302	Rhinotermitidae,Scutelleridae,Pleciidae	BGLIB1002-24_r_1_s_100	Eurygaster austriaca	0	BGLIB1002-24	1	100	False	False	7072515	420	453	1533	0.0	183.0	34.12720156555773	12.0	Naturalis Biodiversity Center	1	6
32	39	data/BGE00411_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scutelleridae	BLAST	family	COI-5P	599	1326	Scutelleridae,Dytiscidae,Carabidae,Cleridae,Anthribidae,Latridiidae,Coniopterygidae	BGLIB1002-24_r_1.3_s_50	Eurygaster austriaca	0	BGLIB1002-24	1.3	50	False	False	7072515	563	453	1533	0.0	155.0	27.818003913894326	10.0	Naturalis Biodiversity Center	1	6
19	20	data/BGE00411_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scutelleridae	BLAST	family	COI-5P	480	801	Peltoperlidae,Scutelleridae,Psychodidae,Drosophilidae	BGLIB1002-24_r_1.3_s_100	Eurygaster austriaca	0	BGLIB1002-24	1.3	100	False	False	7072515	223	453	1533	0.0	134.0	18.13307240704501	4.0	Naturalis Biodiversity Center	1	6
10	11	data/BGE00411_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scutelleridae	BLAST	family	COI-5P	506	1101	Scutelleridae	BGLIB1002-24_r_1.5_s_50	Eurygaster austriaca	0	BGLIB1002-24	1.5	50	False	False	7072515	384	453	1533	0.0	124.0	16.436399217221133	8.0	Naturalis Biodiversity Center	1	6
6	6	data/BGE00411_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scutelleridae	BLAST	family	COI-5P	236	594	Scutelleridae,Coreidae,Chrysomelidae,Psychodidae,Drosophilidae	BGLIB1002-24_r_1.5_s_100	Eurygaster austriaca	0	BGLIB1002-24	1.5	100	False	False	7072515	134	453	1533	0.0	106.0	9.679060665362035	0.0	Naturalis Biodiversity Center	1	6
