ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s	fcleaner	merge	n_reads_in	n_reads_aligned	n_reads_skipped	ref_length	cov_min	cov_max	cov_avg	cov_med
26	56	data/BGE00407_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	656	1524	Ichneumonidae	BGLIB571-23_r_1_s_50	Polyblastus tener	0	BGLIB571-23	1	50	False	False	799515	198	108	1566	0.0	22.0	9.10919540229885	9.0
19	30	data/BGE00407_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	656	1458	Ichneumonidae	BGLIB571-23_r_1_s_100	Polyblastus tener	0	BGLIB571-23	1	100	False	False	799515	113	108	1566	0.0	18.0	6.306513409961686	6.0
14	18	data/BGE00407_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	620	1401	Ichneumonidae	BGLIB571-23_r_1.3_s_50	Polyblastus tener	0	BGLIB571-23	1.3	50	False	False	799515	155	108	1566	0.0	20.0	6.760536398467433	6.0
9	20	data/BGE00407_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	518	1188	Ichneumonidae	BGLIB571-23_r_1.3_s_100	Polyblastus tener	0	BGLIB571-23	1.3	100	False	False	799515	95	108	1566	0.0	18.0	4.8869731800766285	4.0
14	21	data/BGE00407_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	590	1281	Ichneumonidae	BGLIB571-23_r_1.5_s_50	Polyblastus tener	0	BGLIB571-23	1.5	50	False	False	799515	120	108	1566	0.0	20.0	5.015325670498084	4.0
7	12	data/BGE00407_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	497	1041	Ichneumonidae	BGLIB571-23_r_1.5_s_100	Polyblastus tener	0	BGLIB571-23	1.5	100	False	False	799515	74	108	1566	0.0	18.0	3.6494252873563218	4.0
0	6	data/BGE00407_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	656	1560	Ichneumonidae	BGLIB572-23_r_1_s_50	Polyblastus tener	0	BGLIB572-23	1	50	False	False	24942198	13337	8	1566	0.0	1033.0	599.2471264367816	599.5
0	0	data/BGE00407_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	656	1545	Ichneumonidae	BGLIB572-23_r_1_s_100	Polyblastus tener	0	BGLIB572-23	1	100	False	False	24942198	7235	8	1566	0.0	793.0	400.31800766283527	405.0
0	0	data/BGE00407_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	656	1548	Ichneumonidae	BGLIB572-23_r_1.3_s_50	Polyblastus tener	0	BGLIB572-23	1.3	50	False	False	24942198	11944	8	1566	0.0	1028.0	534.4061302681993	556.5
0	0	data/BGE00407_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	656	1545	Ichneumonidae	BGLIB572-23_r_1.3_s_100	Polyblastus tener	0	BGLIB572-23	1.3	100	False	False	24942198	6868	8	1566	0.0	793.0	374.33716475095787	399.0
0	0	data/BGE00407_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	638	1470	Ichneumonidae	BGLIB572-23_r_1.5_s_50	Polyblastus tener	0	BGLIB572-23	1.5	50	False	False	24942198	9534	8	1566	0.0	973.0	423.45785440613025	490.5
0	0	data/BGE00407_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	638	1374	Ichneumonidae	BGLIB572-23_r_1.5_s_100	Polyblastus tener	0	BGLIB572-23	1.5	100	False	False	24942198	5798	8	1566	0.0	775.0	310.27203065134097	368.0
