ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s	fcleaner	merge	n_reads_in	n_reads_aligned	n_reads_skipped	ref_length	cov_min	cov_max	cov_avg	cov_med	inst	validation_steps	assembly_params
33	140	data/BGE00308_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	COI-5P	655	1536	Bombycidae,Pyralidae,Geometridae	BGSNL1426-24_r_1_s_50	Synoria antiquella	0	BGSNL1426-24	1	50	False	False	2396554	345	167	1542	0.0	48.0	19.42217898832685	20.0	Naturalis Biodiversity Center	1	6
26	115	data/BGE00308_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	COI-5P	653	1524	Pyralidae,Crambidae	BGSNL1426-24_r_1_s_100	Synoria antiquella	0	BGSNL1426-24	1	100	False	False	2396554	238	167	1542	0.0	38.0	15.785992217898833	16.0	Naturalis Biodiversity Center	1	6
8	30	data/BGE00308_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	COI-5P	657	1530	Pyralidae	BGSNL1426-24_r_1.3_s_50	Synoria antiquella	0	BGSNL1426-24	1.3	50	False	False	2396554	238	167	1542	0.0	38.0	11.457198443579767	10.0	Naturalis Biodiversity Center	1	6
8	46	data/BGE00308_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	COI-5P	657	1518	Pyralidae,Crambidae,Geometridae	BGSNL1426-24_r_1.3_s_100	Synoria antiquella	0	BGSNL1426-24	1.3	100	False	False	2396554	158	167	1542	0.0	28.0	8.96692607003891	8.0	Naturalis Biodiversity Center	1	6
18	18	data/BGE00308_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	COI-5P	642	1455	Pyralidae	BGSNL1426-24_r_1.5_s_50	Synoria antiquella	0	BGSNL1426-24	1.5	50	False	False	2396554	199	167	1542	0.0	38.0	9.229571984435797	8.0	Naturalis Biodiversity Center	1	6
18	18	data/BGE00308_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	COI-5P	612	1353	Pyralidae	BGSNL1426-24_r_1.5_s_100	Synoria antiquella	0	BGSNL1426-24	1.5	100	False	False	2396554	137	167	1542	0.0	28.0	7.3229571984435795	6.0	Naturalis Biodiversity Center	1	6
0	1	data/BGE00308_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	COI-5P	657	1542	Pyralidae	BGSNL1427-24_r_1_s_50	Tsaraphycis mimeticella	0	BGSNL1427-24	1	50	False	False	13274922	1796	432	1542	2.0	151.0	95.8988326848249	95.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00308_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	COI-5P	657	1530	Pyralidae	BGSNL1427-24_r_1_s_100	Tsaraphycis mimeticella	0	BGSNL1427-24	1	100	False	False	13274922	1240	432	1542	0.0	113.0	78.14980544747081	78.0	Naturalis Biodiversity Center	1	6
0	1	data/BGE00308_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	COI-5P	657	1542	Pyralidae	BGSNL1427-24_r_1.3_s_50	Tsaraphycis mimeticella	0	BGSNL1427-24	1.3	50	False	False	13274922	1680	432	1542	2.0	149.0	91.24708171206225	91.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00308_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	COI-5P	657	1530	Pyralidae	BGSNL1427-24_r_1.3_s_100	Tsaraphycis mimeticella	0	BGSNL1427-24	1.3	100	False	False	13274922	1221	432	1542	0.0	113.0	76.82101167315174	76.5	Naturalis Biodiversity Center	1	6
0	0	data/BGE00308_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	COI-5P	657	1539	Pyralidae	BGSNL1427-24_r_1.5_s_50	Tsaraphycis mimeticella	0	BGSNL1427-24	1.5	50	False	False	13274922	1556	432	1542	0.0	147.0	84.88132295719845	87.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00308_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	COI-5P	657	1530	Pyralidae	BGSNL1427-24_r_1.5_s_100	Tsaraphycis mimeticella	0	BGSNL1427-24	1.5	100	False	False	13274922	1164	432	1542	0.0	109.0	72.80544747081711	75.0	Naturalis Biodiversity Center	1	6
7	12	data/BGE00308_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	COI-5P	656	1542	Pyralidae	BGSNL1428-24_r_1_s_50	Tsaraphycis mimeticella	0	BGSNL1428-24	1	50	False	False	6220031	851	135	1542	7.0	68.0	39.445525291828794	39.0	Naturalis Biodiversity Center	1	6
7	20	data/BGE00308_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	COI-5P	657	1542	Pyralidae	BGSNL1428-24_r_1_s_100	Tsaraphycis mimeticella	0	BGSNL1428-24	1	100	False	False	6220031	459	135	1542	5.0	53.0	27.060311284046694	26.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00308_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	COI-5P	657	1542	Pyralidae	BGSNL1428-24_r_1.3_s_50	Tsaraphycis mimeticella	0	BGSNL1428-24	1.3	50	False	False	6220031	757	135	1542	6.0	64.0	33.74124513618677	32.0	Naturalis Biodiversity Center	1	6
3	3	data/BGE00308_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	COI-5P	657	1542	Pyralidae	BGSNL1428-24_r_1.3_s_100	Tsaraphycis mimeticella	0	BGSNL1428-24	1.3	100	False	False	6220031	407	135	1542	4.0	49.0	22.85019455252918	22.0	Naturalis Biodiversity Center	1	6
0	1	data/BGE00308_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	COI-5P	657	1539	Pyralidae	BGSNL1428-24_r_1.5_s_50	Tsaraphycis mimeticella	0	BGSNL1428-24	1.5	50	False	False	6220031	683	135	1542	0.0	57.0	30.023346303501945	30.0	Naturalis Biodiversity Center	1	6
3	4	data/BGE00308_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	COI-5P	657	1539	Pyralidae	BGSNL1428-24_r_1.5_s_100	Tsaraphycis mimeticella	0	BGSNL1428-24	1.5	100	False	False	6220031	374	135	1542	0.0	43.0	20.525291828793776	20.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00308_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	COI-5P	657	1542	Pyralidae	BGSNL1429-24_r_1_s_50	Tsaraphycis mimeticella	0	BGSNL1429-24	1	50	False	False	9840532	681	168	1542	15.0	65.0	33.66147859922179	32.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00308_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	COI-5P	657	1542	Pyralidae	BGSNL1429-24_r_1_s_100	Tsaraphycis mimeticella	0	BGSNL1429-24	1	100	False	False	9840532	440	168	1542	9.0	56.0	26.17898832684825	24.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00308_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	COI-5P	657	1542	Pyralidae	BGSNL1429-24_r_1.3_s_50	Tsaraphycis mimeticella	0	BGSNL1429-24	1.3	50	False	False	9840532	619	168	1542	9.0	62.0	31.46692607003891	30.0	Naturalis Biodiversity Center	1	6
