ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s	fcleaner	merge	n_reads_in	n_reads_aligned	n_reads_skipped	ref_length	cov_min	cov_max	cov_avg	cov_med
68	99	data/BGE00412_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Anthocoridae	BLAST	family	COI-5P	653	1530	Tettigoniidae,Acrididae,Curculionidae,Dermestidae,Bostrichidae,Ptinidae,Psychodidae,Vespidae,Tetracampidae	BGLIB1141-24_r_1_s_50	Temnostethus dacicus	0	BGLIB1141-24	1	50	False	False	23884308	3496	2110	1542	0.0	757.0	214.46303501945525	183.0
62	86	data/BGE00412_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Anthocoridae	BLAST	family	COI-5P	652	1512	Tettigoniidae,Anthocoridae,Lyctocoridae,Vespidae	BGLIB1141-24_r_1_s_100	Temnostethus dacicus	0	BGLIB1141-24	1	100	False	False	23884308	2068	2110	1542	0.0	555.0	163.1400778210117	138.0
41	63	data/BGE00412_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Anthocoridae	BLAST	family	COI-5P	520	1428	Reduviidae,Carabidae,Haliplidae,Culicidae	BGLIB1141-24_r_1.3_s_50	Temnostethus dacicus	0	BGLIB1141-24	1.3	50	False	False	23884308	1272	2110	1542	0.0	384.0	69.56031128404669	43.0
39	49	data/BGE00412_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Anthocoridae	BLAST	family	COI-5P	503	1365	Carabidae,Haliplidae,Osmylidae	BGLIB1141-24_r_1.3_s_100	Temnostethus dacicus	0	BGLIB1141-24	1.3	100	False	False	23884308	721	2110	1542	0.0	327.0	53.536964980544745	35.0
17	24	data/BGE00412_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Anthocoridae	BLAST	family	COI-5P	369	948	Pentatomidae,Lygaeidae,Carabidae,Hydrophilidae,Leiodidae,Thanerocleridae,Tenebrionidae,Zopheridae,Syrphidae	BGLIB1141-24_r_1.5_s_50	Temnostethus dacicus	0	BGLIB1141-24	1.5	50	False	False	23884308	613	2110	1542	0.0	210.0	31.620622568093385	8.0
11	16	data/BGE00412_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Anthocoridae	BLAST	family	COI-5P	128	609	Tetrigidae,Anthocoridae,Pentatomidae,Cercopidae,Nemopteridae	BGLIB1141-24_r_1.5_s_100	Temnostethus dacicus	0	BGLIB1141-24	1.5	100	False	False	23884308	344	2110	1542	0.0	187.0	24.881322957198442	0.0
0	0	data/BGE00412_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Anthocoridae	BLAST	family	COI-5P	656	1539	Anthocoridae,Pentatomidae	BGLIB1142-24_r_1_s_50	Temnostethus longirostris	0	BGLIB1142-24	1	50	False	False	22341394	21272	2579	1542	0.0	1681.0	1183.6984435797665	1155.5
0	0	data/BGE00412_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Anthocoridae	BLAST	family	COI-5P	656	1539	Anthocoridae,Pentatomidae	BGLIB1142-24_r_1_s_100	Temnostethus longirostris	0	BGLIB1142-24	1	100	False	False	22341394	14657	2579	1542	0.0	1455.0	948.4513618677042	949.5
0	0	data/BGE00412_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Anthocoridae	BLAST	family	COI-5P	656	1539	Anthocoridae,Pentatomidae	BGLIB1142-24_r_1.3_s_50	Temnostethus longirostris	0	BGLIB1142-24	1.3	50	False	False	22341394	17554	2579	1542	0.0	1658.0	968.363813229572	1001.5
0	0	data/BGE00412_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Anthocoridae	BLAST	family	COI-5P	656	1539	Anthocoridae,Pentatomidae	BGLIB1142-24_r_1.3_s_100	Temnostethus longirostris	0	BGLIB1142-24	1.3	100	False	False	22341394	12824	2579	1542	0.0	1372.0	809.9241245136187	863.5
0	0	data/BGE00412_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Anthocoridae	BLAST	family	COI-5P	641	1404	Notonectidae,Anthocoridae,Pentatomidae,Scutelleridae	BGLIB1142-24_r_1.5_s_50	Temnostethus longirostris	0	BGLIB1142-24	1.5	50	False	False	22341394	11810	2579	1542	0.0	1569.0	655.3891050583658	727.0
