Filename,Process ID,n_reads,n_aligned,skipped_reads_low_rel,length,cov_min,cov_max,cov_avg,cov_med
BBIOP1722-24_r_1_s_100_BBIOP1722-24,BBIOP1722-24,8419277,310,1728,1533,0.0,60.0,29.187866927592957,26.0
BBIOP1767-24_r_1.5_s_100_BBIOP1767-24,BBIOP1767-24,6367169,53665,24605,1542,0.0,8336.0,3401.0155642023346,3085.5
BBIOP1750-24_r_1_s_100_BBIOP1750-24,BBIOP1750-24,5513382,1943,76,1530,2.0,242.0,150.7235294117647,143.0
BBIOP1727-24_r_1.5_s_50_BBIOP1727-24,BBIOP1727-24,6580773,832,1037,1530,0.0,79.0,30.36862745098039,29.0
BBIOP1744-24_r_1_s_50_BBIOP1744-24,BBIOP1744-24,6842540,2444,334,1530,0.0,233.0,124.2921568627451,120.0
BBIOP1769-24_r_1_s_100_BBIOP1769-24,BBIOP1769-24,4244063,1371,8,1542,0.0,195.0,80.54669260700389,76.0
BBIOP1715-24_r_1_s_100_BBIOP1715-24,BBIOP1715-24,10713381,6252,139,1551,0.0,783.0,491.54545454545456,506.0
BBIOP1713-24_r_1.5_s_50_BBIOP1713-24,BBIOP1713-24,3652935,89,585,1548,0.0,15.0,4.211240310077519,4.0
BBIOP1714-24_r_1.3_s_100_BBIOP1714-24,BBIOP1714-24,10530005,1264,1025,1548,26.0,197.0,123.96705426356588,128.0
BBIOP1803-24_r_1.5_s_50_BBIOP1803-24,BBIOP1803-24,7003736,11714,3158,1533,0.0,2020.0,607.6497064579256,522.0
BBIOP1799-24_r_1_s_100_BBIOP1799-24,BBIOP1799-24,8319798,1233,772,1542,0.0,146.0,75.31322957198444,72.0
BBIOP1769-24_r_1.5_s_50_BBIOP1769-24,BBIOP1769-24,4244063,1459,8,1542,0.0,212.0,72.00583657587549,63.0
BBIOP1714-24_r_1.5_s_50_BBIOP1714-24,BBIOP1714-24,10530005,1313,1025,1548,28.0,194.0,124.94573643410853,130.0
BBIOP1737-24_r_1.3_s_50_BBIOP1737-24,BBIOP1737-24,2227588,229,515,1539,0.0,44.0,9.224171539961013,9.0
BBIOP1735-24_r_1_s_50_BBIOP1735-24,BBIOP1735-24,6625321,5399,424,1530,207.0,449.0,299.87450980392157,296.0
BBIOP1724-24_r_1.3_s_100_BBIOP1724-24,BBIOP1724-24,9055512,861,479,1551,0.0,102.0,71.5338491295938,74.0
BBIOP1734-24_r_1_s_50_BBIOP1734-24,BBIOP1734-24,8960099,20229,1274,1545,377.0,2814.0,1249.073786407767,1249.0
BBIOP1761-24_r_1.5_s_100_BBIOP1761-24,BBIOP1761-24,7490151,1855,515,1542,0.0,306.0,119.92412451361868,108.0
BBIOP1761-24_r_1.5_s_50_BBIOP1761-24,BBIOP1761-24,7490151,2192,515,1542,0.0,337.0,130.60894941634243,120.0
BBIOP1771-24_r_1.5_s_50_BBIOP1771-24,BBIOP1771-24,8364,6,1,1542,0.0,3.0,0.2840466926070039,0.0
BBIOP1757-24_r_1.5_s_100_BBIOP1757-24,BBIOP1757-24,5305992,2085,560,1542,0.0,286.0,134.9785992217899,139.0
BBIOP1786-24_r_1.3_s_100_BBIOP1786-24,BBIOP1786-24,6108846,586,281,1542,0.0,72.0,30.13035019455253,28.5
BBIOP1736-24_r_1.3_s_50_BBIOP1736-24,BBIOP1736-24,5858233,825,298,1530,1.0,95.0,29.837254901960783,26.0
BBIOP1759-24_r_1_s_100_BBIOP1759-24,BBIOP1759-24,9273925,1987,1019,1542,0.0,364.0,180.4591439688716,179.5
BBIOP1732-24_r_1.5_s_50_BBIOP1732-24,BBIOP1732-24,7573423,3683,506,1539,83.0,550.0,183.8869395711501,158.0
BBIOP1775-24_r_1_s_50_BBIOP1775-24,BBIOP1775-24,8017677,25839,832,1542,0.0,2585.0,1440.7256809338521,1405.5
BBIOP1741-24_r_1_s_50_BBIOP1741-24,BBIOP1741-24,1514937,423,349,1539,0.0,94.0,29.47953216374269,24.0
BBIOP1729-24_r_1.5_s_100_BBIOP1729-24,BBIOP1729-24,6066288,126,1388,1530,0.0,33.0,6.745098039215686,5.0
BBIOP1732-24_r_1.5_s_100_BBIOP1732-24,BBIOP1732-24,7573423,2707,506,1539,71.0,438.0,153.7037037037037,137.0
BBIOP1745-24_r_1.3_s_100_BBIOP1745-24,BBIOP1745-24,4190616,5510,45,1530,0.0,795.0,323.95882352941175,288.5
BBIOP1717-24_r_1.5_s_50_BBIOP1717-24,BBIOP1717-24,7337445,238,15,1536,0.0,40.0,14.484375,13.0
BBIOP1728-24_r_1.3_s_100_BBIOP1728-24,BBIOP1728-24,6078730,175,647,1530,0.0,38.0,9.890196078431373,7.0
BBIOP1788-24_r_1_s_100_BBIOP1788-24,BBIOP1788-24,8774700,1881,376,1545,0.0,237.0,102.13203883495146,94.0
BBIOP1722-24_r_1.5_s_50_BBIOP1722-24,BBIOP1722-24,8419277,295,1728,1533,0.0,52.0,25.052837573385517,24.0
BBIOP1784-24_r_1.5_s_50_BBIOP1784-24,BBIOP1784-24,6638967,12717,1116,1542,1.0,1714.0,732.715953307393,658.5
BBIOP1757-24_r_1.5_s_50_BBIOP1757-24,BBIOP1757-24,5305992,2807,560,1542,0.0,344.0,157.1011673151751,156.0
BBIOP1772-24_r_1.5_s_100_BBIOP1772-24,BBIOP1772-24,43105,13,0,1542,0.0,6.0,0.6926070038910506,0.0
BBIOP1731-24_r_1_s_50_BBIOP1731-24,BBIOP1731-24,7861542,1784,1405,1539,0.0,297.0,83.9551656920078,64.0
BBIOP1735-24_r_1.3_s_100_BBIOP1735-24,BBIOP1735-24,6625321,3672,424,1530,121.0,353.0,232.1,231.0
BBIOP1795-24_r_1.3_s_100_BBIOP1795-24,BBIOP1795-24,7457507,504,640,1545,10.0,61.0,32.20776699029126,30.0
BGE00589-NC_r_1.5_s_50_BGE00589-NC,BGE00589-NC,710217,4,233,1539,0.0,3.0,0.11695906432748537,0.0
BBIOP1720-24_r_1.3_s_100_BBIOP1720-24,BBIOP1720-24,5133223,368,164,1542,5.0,54.0,33.84630350194553,34.0
BBIOP1800-24_r_1_s_100_BBIOP1800-24,BBIOP1800-24,6842842,1913,132,1533,0.0,270.0,114.3600782778865,97.0
BBIOP1782-24_r_1.3_s_50_BBIOP1782-24,BBIOP1782-24,5972651,2486,1594,1542,0.0,274.0,117.13229571984436,106.0
BBIOP1776-24_r_1_s_50_BBIOP1776-24,BBIOP1776-24,9365923,16045,670,1542,0.0,1851.0,861.6536964980545,787.0
BBIOP1732-24_r_1_s_50_BBIOP1732-24,BBIOP1732-24,7573423,4196,506,1539,87.0,613.0,213.83040935672514,194.0
BBIOP1715-24_r_1_s_50_BBIOP1715-24,BBIOP1715-24,10713381,6894,139,1551,0.0,812.0,511.09477756286265,520.0
