Filename,Process ID,n_reads,n_aligned,skipped_reads_low_rel,length,cov_min,cov_max,cov_avg,cov_med
UNIFI1029-24_r_1.3_s_50_UNIFI1029-24,UNIFI1029-24,1404811,106,202,1530,0.0,17.0,6.472549019607843,6.0
UNIFI1030-24_r_1.3_s_100_UNIFI1030-24,UNIFI1030-24,2830541,1030,543,1545,9.0,154.0,55.615533980582526,42.0
UNIFI1024-24_r_1.5_s_50_UNIFI1024-24,UNIFI1024-24,4353112,1744,108,1530,15.0,417.0,117.06274509803922,100.0
UNIFI955-24_r_1.5_s_100_UNIFI955-24,UNIFI955-24,4169001,445,473,1533,0.0,57.0,30.391389432485322,31.0
UNIFI968-24_r_1.3_s_50_UNIFI968-24,UNIFI968-24,2445789,3546,400,1533,0.0,462.0,223.01761252446184,214.0
UNIFI1001-24_r_1.5_s_50_UNIFI1001-24,UNIFI1001-24,2980375,3218,1144,1533,0.0,427.0,171.6536203522505,165.0
UNIFI974-24_r_1.3_s_50_UNIFI974-24,UNIFI974-24,2785387,142,663,1542,0.0,60.0,8.348249027237355,6.0
UNIFI1005-24_r_1_s_50_UNIFI1005-24,UNIFI1005-24,5186249,1385,362,1542,56.0,169.0,101.06614785992218,97.0
UNIFI1003-24_r_1.5_s_100_UNIFI1003-24,UNIFI1003-24,3165701,325,82,1503,0.0,42.0,21.001996007984033,22.0
UNIFI966-24_r_1_s_100_UNIFI966-24,UNIFI966-24,1236094,1466,326,1533,10.0,198.0,118.32093933463797,121.0
UNIFI987-24_r_1_s_50_UNIFI987-24,UNIFI987-24,4395011,522,279,1533,0.0,104.0,28.15655577299413,26.0
UNIFI959-24_r_1_s_100_UNIFI959-24,UNIFI959-24,5944638,22558,655,1542,1.0,2630.0,1771.8754863813228,1767.5
UNIFI993-24_r_1_s_100_UNIFI993-24,UNIFI993-24,2768076,9043,2810,1533,0.0,1396.0,712.1389432485323,659.0
UNIFI982-24_r_1.5_s_50_UNIFI982-24,UNIFI982-24,3057126,7315,114,1542,0.0,1155.0,539.5486381322958,495.5
UNIFI1015-24_r_1.3_s_50_UNIFI1015-24,UNIFI1015-24,4603828,68282,250,1542,3.0,7774.0,4437.6381322957195,4291.5
