Filename,Process ID,n_reads,n_aligned,skipped_reads_low_rel,length,cov_min,cov_max,cov_avg,cov_med
UNIFI1099-24_r_1.5_s_100_UNIFI1099-24,UNIFI1099-24,5664894,38,1985,1539,0.0,14.0,2.374269005847953,1.0
UNIFI1066-24_r_1.3_s_50_UNIFI1066-24,UNIFI1066-24,7447481,858,1452,1542,9.0,115.0,45.780155642023345,38.0
UNIFI1119-24_r_1.5_s_50_UNIFI1119-24,UNIFI1119-24,4459894,357,1490,1542,2.0,54.0,21.848249027237355,20.0
UNIFI1099-24_r_1.3_s_100_UNIFI1099-24,UNIFI1099-24,5664894,106,1985,1539,0.0,55.0,7.884990253411306,3.0
UNIFI1098-24_r_1_s_100_UNIFI1098-24,UNIFI1098-24,8105339,667,1364,1539,0.0,167.0,52.62378167641326,43.0
UNIFI1062-24_r_1.3_s_50_UNIFI1062-24,UNIFI1062-24,5688607,2729,1481,1542,48.0,389.0,163.6556420233463,135.0
UNIFI1072-24_r_1.5_s_50_UNIFI1072-24,UNIFI1072-24,3437532,325,1453,1542,0.0,42.0,17.663424124513618,16.0
UNIFI1099-24_r_1.5_s_50_UNIFI1099-24,UNIFI1099-24,5664894,122,1985,1539,0.0,47.0,4.867446393762183,3.0
UNIFI1069-24_r_1_s_100_UNIFI1069-24,UNIFI1069-24,4836781,368,920,1542,0.0,114.0,35.295719844357976,29.0
UNIFI1077-24_r_1.5_s_100_UNIFI1077-24,UNIFI1077-24,3844326,2452,690,1542,47.0,279.0,160.3443579766537,153.0
UNIFI1076-24_r_1.5_s_50_UNIFI1076-24,UNIFI1076-24,6778230,232,2596,1542,0.0,80.0,12.332684824902724,3.0
UNIFI1092-24_r_1.3_s_100_UNIFI1092-24,UNIFI1092-24,2911386,43,814,1539,0.0,27.0,3.736842105263158,0.0
UNIFI1137-24_r_1.3_s_100_UNIFI1137-24,UNIFI1137-24,5464157,989,77,1527,0.0,185.0,59.83497053045187,56.0
UNIFI1091-24_r_1_s_50_UNIFI1091-24,UNIFI1091-24,5977098,1240,1275,1542,0.0,252.0,74.3112840466926,70.0
UNIFI1106-24_r_1.3_s_50_UNIFI1106-24,UNIFI1106-24,7042600,1270,2128,1542,14.0,148.0,84.74902723735408,83.0
UNIFI1080-24_r_1.5_s_50_UNIFI1080-24,UNIFI1080-24,5944071,2711,1532,1542,10.0,330.0,134.1498054474708,134.0
UNIFI1118-24_r_1.5_s_100_UNIFI1118-24,UNIFI1118-24,5261233,1554,335,1542,16.0,256.0,93.16536964980544,83.0
UNIFI1057-24_r_1.3_s_100_UNIFI1057-24,UNIFI1057-24,4922197,353,1359,1542,0.0,118.0,26.595330739299612,20.0
UNIFI1109-24_r_1_s_100_UNIFI1109-24,UNIFI1109-24,6142088,629,1204,1542,0.0,215.0,60.84241245136187,43.0
UNIFI1112-24_r_1.3_s_100_UNIFI1112-24,UNIFI1112-24,8888831,200,3914,1542,0.0,80.0,16.005836575875488,12.0
UNIFI1113-24_r_1.5_s_50_UNIFI1113-24,UNIFI1113-24,7229126,1937,1638,1542,0.0,361.0,74.82684824902724,50.0
UNIFI1104-24_r_1.3_s_50_UNIFI1104-24,UNIFI1104-24,6322576,504,1918,1542,0.0,131.0,25.18093385214008,10.0
UNIFI1074-24_r_1.5_s_100_UNIFI1074-24,UNIFI1074-24,7458655,154,1865,1542,0.0,65.0,9.01556420233463,4.0
UNIFI1106-24_r_1_s_50_UNIFI1106-24,UNIFI1106-24,7042600,2129,2128,1542,48.0,343.0,157.17315175097275,138.0
UNIFI1125-24_r_1_s_50_UNIFI1125-24,UNIFI1125-24,5807547,2407,61,1539,0.0,289.0,133.0253411306043,118.0
UNIFI1138-24_r_1.3_s_50_UNIFI1138-24,UNIFI1138-24,4734039,25338,433,1539,0.0,4302.0,1551.859649122807,1120.0
UNIFI1132-24_r_1_s_100_UNIFI1132-24,UNIFI1132-24,5887040,2571,274,1527,0.0,629.0,166.91748526522593,123.0
UNIFI1087-24_r_1_s_50_UNIFI1087-24,UNIFI1087-24,6451469,3037,2033,1542,43.0,478.0,185.2704280155642,172.0
UNIFI1081-24_r_1.5_s_100_UNIFI1081-24,UNIFI1081-24,4707513,1559,740,1542,0.0,297.0,86.06614785992218,66.5
UNIFI1046-24_r_1.3_s_50_UNIFI1046-24,UNIFI1046-24,6951512,16531,1642,1542,440.0,1929.0,996.7315175097276,1011.0
UNIFI1054-24_r_1_s_100_UNIFI1054-24,UNIFI1054-24,7251680,14593,1548,1542,288.0,1787.0,870.2451361867704,788.0
UNIFI1104-24_r_1.5_s_100_UNIFI1104-24,UNIFI1104-24,6322576,67,1918,1542,0.0,22.0,4.511673151750973,1.0
UNIFI1112-24_r_1_s_100_UNIFI1112-24,UNIFI1112-24,8888831,883,3914,1542,0.0,242.0,90.21011673151752,68.5
UNIFI1123-24_r_1.5_s_100_UNIFI1123-24,UNIFI1123-24,5807752,1838,108,1527,0.0,369.0,110.41453831041257,101.0
UNIFI1088-24_r_1_s_100_UNIFI1088-24,UNIFI1088-24,6877690,52303,1889,1542,0.0,8095.0,3942.0719844357977,3516.5
UNIFI1079-24_r_1.5_s_50_UNIFI1079-24,UNIFI1079-24,7170623,68385,786,1542,1732.0,6983.0,4038.6556420233464,4054.5
UNIFI1066-24_r_1_s_50_UNIFI1066-24,UNIFI1066-24,7447481,1775,1452,1542,27.0,306.0,120.5272373540856,106.0
UNIFI1124-24_r_1.3_s_100_UNIFI1124-24,UNIFI1124-24,6812787,1455,166,1527,0.0,247.0,95.09233791748527,89.0
UNIFI1094-24_r_1_s_50_UNIFI1094-24,UNIFI1094-24,6865609,33930,3759,1539,0.0,5325.0,2160.3567251461986,1735.0
UNIFI1136-24_r_1.3_s_50_UNIFI1136-24,UNIFI1136-24,4776361,1901,212,1527,0.0,242.0,137.90373280943027,145.0
UNIFI1052-24_r_1_s_100_UNIFI1052-24,UNIFI1052-24,4960022,1441,1625,1542,6.0,210.0,104.41245136186771,97.0
UNIFI1135-24_r_1.3_s_50_UNIFI1135-24,UNIFI1135-24,5950293,262,95,1527,0.0,33.0,16.915520628683694,17.0
UNIFI1056-24_r_1.5_s_50_UNIFI1056-24,UNIFI1056-24,5517978,281,1355,1542,0.0,57.0,9.441634241245136,7.0
UNIFI1093-24_r_1.3_s_100_UNIFI1093-24,UNIFI1093-24,6386997,5232,780,1539,0.0,899.0,285.962962962963,245.0
UNIFI1127-24_r_1.3_s_50_UNIFI1127-24,UNIFI1127-24,3062518,27390,356,1539,4.0,4041.0,1685.1150097465886,1295.0
UNIFI1114-24_r_1_s_100_UNIFI1114-24,UNIFI1114-24,6236576,3636,3127,1542,77.0,661.0,269.84824902723733,221.0
UNIFI1048-24_r_1.5_s_100_UNIFI1048-24,UNIFI1048-24,6285648,460,1475,1542,0.0,130.0,28.330739299610894,19.0
UNIFI1102-24_r_1.3_s_50_UNIFI1102-24,UNIFI1102-24,8265710,47554,658,1539,754.0,4666.0,2795.7348927875246,2759.0
UNIFI1107-24_r_1.3_s_100_UNIFI1107-24,UNIFI1107-24,4117944,57,1377,1542,0.0,41.0,5.5408560311284045,0.0
UNIFI1077-24_r_1.3_s_50_UNIFI1077-24,UNIFI1077-24,3844326,3041,690,1542,60.0,321.0,180.5739299610895,172.0
UNIFI1060-24_r_1.3_s_50_UNIFI1060-24,UNIFI1060-24,2038206,298,814,1542,0.0,60.0,16.200389105058367,13.0
UNIFI1062-24_r_1.3_s_100_UNIFI1062-24,UNIFI1062-24,5688607,2248,1481,1542,35.0,388.0,148.6147859922179,121.5
