Filename,Process ID,n_reads,n_aligned,skipped_reads_low_rel,length,cov_min,cov_max,cov_avg,cov_med
BGLIB1459-24_r_1_s_100_BGLIB1459-24,BGLIB1459-24,9512521,670,34,1536,4.0,76.0,36.17578125,36.0
BGLIB1442-24_r_1_s_100_BGLIB1442-24,BGLIB1442-24,9122601,473,285,1539,2.0,58.0,29.074074074074073,28.0
BGLIB1470-24_r_1.3_s_50_BGLIB1470-24,BGLIB1470-24,4399033,121,1254,1533,0.0,39.0,6.8669275929549904,1.0
BGLIB1454-24_r_1.5_s_100_BGLIB1454-24,BGLIB1454-24,10178796,162,83,1563,0.0,23.0,8.650671785028791,9.0
BGLIB1497-24_r_1.5_s_50_BGLIB1497-24,BGLIB1497-24,4264774,145,558,1542,0.0,28.0,8.15953307392996,7.0
BGLIB1512-24_r_1.3_s_100_BGLIB1512-24,BGLIB1512-24,3010554,149,535,1530,0.0,28.0,8.25294117647059,6.0
BGLIB1444-24_r_1.3_s_50_BGLIB1444-24,BGLIB1444-24,7629832,142,735,1539,0.0,31.0,4.828460038986354,3.0
BGLIB1472-24_r_1.5_s_50_BGLIB1472-24,BGLIB1472-24,5956933,277,448,1548,0.0,59.0,8.290697674418604,3.0
BGLIB1505-24_r_1.3_s_50_BGLIB1505-24,BGLIB1505-24,3279641,379,568,1533,0.0,53.0,15.203522504892367,14.0
BGLIB1455-24_r_1_s_50_BGLIB1455-24,BGLIB1455-24,11150396,36202,179,1563,1.0,3620.0,2777.26103646833,2889.0
BGLIB1515-24_r_1_s_100_BGLIB1515-24,BGLIB1515-24,15260723,6191,51,1533,171.0,722.0,406.27005870841487,384.0
BGLIB1476-24_r_1.3_s_50_BGLIB1476-24,BGLIB1476-24,2710292,94,732,1536,0.0,19.0,3.7578125,2.0
BGLIB1439-24_r_1.3_s_50_BGLIB1439-24,BGLIB1439-24,11695163,172,1251,1539,0.0,48.0,6.360623781676413,1.0
BGLIB1434-24_r_1.5_s_50_BGLIB1434-24,BGLIB1434-24,11598662,407,348,1539,7.0,32.0,18.803118908382068,19.0
BGLIB1455-24_r_1_s_100_BGLIB1455-24,BGLIB1455-24,11150396,33342,179,1563,0.0,3493.0,2681.485604606526,2803.0
