Filename,Process ID,n_reads,n_aligned,skipped_reads_low_rel,length,cov_min,cov_max,cov_avg,cov_med
UNIFI069-23_r_1_s_100_UNIFI069-23,UNIFI069-23,48167727,104510,716,1539,2.0,12366.0,5290.912280701755,5190.0
UNIFI031-23_r_1.5_s_100_UNIFI031-23,UNIFI031-23,7517882,874,45,1548,0.0,135.0,45.46511627906977,40.0
UNIFI017-23_r_1.5_s_100_UNIFI017-23,UNIFI017-23,2116843,123,5,1557,0.0,20.0,6.196531791907514,5.0
UNIFI047-23_r_1_s_50_UNIFI047-23,UNIFI047-23,5903499,1167,142,1548,0.0,179.0,52.32945736434109,47.0
UNIFI084-23_r_1.5_s_100_UNIFI084-23,UNIFI084-23,1727476,205,154,1539,0.0,26.0,11.389863547758285,12.0
UNIFI072-23_r_1.3_s_100_UNIFI072-23,UNIFI072-23,444402,114,6,1539,0.0,19.0,6.631578947368421,6.0
UNIFI007-23_r_1.3_s_50_UNIFI007-23,UNIFI007-23,1209198,229,5,1557,0.0,29.0,8.576107899807322,8.0
UNIFI058-23_r_1.3_s_50_UNIFI058-23,UNIFI058-23,16052137,1483,50,1533,2.0,153.0,58.0665362035225,58.0
UNIFI025-23_r_1.3_s_50_UNIFI025-23,UNIFI025-23,31828717,18458,314,1548,7.0,1531.0,890.7558139534884,861.0
UNIFI082-23_r_1.3_s_50_UNIFI082-23,UNIFI082-23,34630386,14221,279,1539,0.0,1120.0,549.5380116959064,534.0
UNIFI070-23_r_1.5_s_100_UNIFI070-23,UNIFI070-23,5518582,985,35,1539,14.0,97.0,55.57699805068226,54.0
UNIFI019-23_r_1.3_s_100_UNIFI019-23,UNIFI019-23,3663355,85,4,1557,0.0,15.0,4.526011560693641,4.0
UNIFI073-23_r_1.5_s_50_UNIFI073-23,UNIFI073-23,3473202,9840,3832,1539,0.0,1637.0,437.5497076023392,371.0
UNIFI080-23_r_1_s_100_UNIFI080-23,UNIFI080-23,12265092,2983,74,1539,2.0,271.0,188.19103313840156,194.0
