ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s	fcleaner	merge	n_reads_in	n_reads_aligned	n_reads_skipped	ref_length	cov_min	cov_max	cov_avg	cov_med	inst	validation_steps	assembly_params
45	48	data/BGE00104_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1536	Staphylinidae,Hydraenidae,Scarabaeidae	BBIOP2281-24_r_1_s_50	Elaphocera carteiensis	0	BBIOP2281-24	1	50	False	False	10750175	5660	1002	1542	0.0	518.0	238.54280155642024	220.0	Naturalis Biodiversity Center	1	6
42	55	data/BGE00104_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1530	Staphylinidae,Hydraenidae,Scarabaeidae	BBIOP2281-24_r_1_s_100	Elaphocera carteiensis	0	BBIOP2281-24	1	100	False	False	10750175	1987	1002	1542	0.0	327.0	123.68677042801556	112.0	Naturalis Biodiversity Center	1	6
5	5	data/BGE00104_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1530	Hydraenidae,Scarabaeidae	BBIOP2281-24_r_1.3_s_50	Elaphocera carteiensis	0	BBIOP2281-24	1.3	50	False	False	10750175	4739	1002	1542	0.0	453.0	188.98249027237355	164.5	Naturalis Biodiversity Center	1	6
21	21	data/BGE00104_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1530	Hydraenidae,Scarabaeidae	BBIOP2281-24_r_1.3_s_100	Elaphocera carteiensis	0	BBIOP2281-24	1.3	100	False	False	10750175	1733	1002	1542	0.0	282.0	98.60700389105058	83.0	Naturalis Biodiversity Center	1	6
9	12	data/BGE00104_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1524	Staphylinidae,Hydraenidae,Scarabaeidae	BBIOP2281-24_r_1.5_s_50	Elaphocera carteiensis	0	BBIOP2281-24	1.5	50	False	False	10750175	3800	1002	1542	0.0	431.0	149.1945525291829	128.0	Naturalis Biodiversity Center	1	6
18	18	data/BGE00104_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1512	Staphylinidae,Hydraenidae,Scarabaeidae	BBIOP2281-24_r_1.5_s_100	Elaphocera carteiensis	0	BBIOP2281-24	1.5	100	False	False	10750175	1490	1002	1542	0.0	268.0	81.67120622568093	67.0	Naturalis Biodiversity Center	1	6
10	55	data/BGE00104_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1530	Reduviidae,Hydraenidae,Scarabaeidae,Tenebrionidae,Cerambycidae	BBIOP2282-24_r_1_s_50	Elaphocera martorelli	0	BBIOP2282-24	1	50	False	False	10258553	1302	1534	1542	0.0	216.0	60.01750972762646	61.0	Naturalis Biodiversity Center	1	6
1	32	data/BGE00104_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	560	1269	Drosophilidae,Choreutidae,Erebidae,Crambidae	BBIOP2282-24_r_1_s_100	Elaphocera martorelli	0	BBIOP2282-24	1	100	False	False	10258553	380	1534	1542	0.0	104.0	31.83852140077821	33.0	Naturalis Biodiversity Center	1	6
2	11	data/BGE00104_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1530	Staphylinidae,Scarabaeidae,Cleridae,Syrphidae	BBIOP2282-24_r_1.3_s_50	Elaphocera martorelli	0	BBIOP2282-24	1.3	50	False	False	10258553	829	1534	1542	0.0	131.0	26.941634241245136	22.0	Naturalis Biodiversity Center	1	6
1	14	data/BGE00104_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	264	924	Tenebrionidae,Mycetophilidae,Pipunculidae,Chamaemyiidae	BBIOP2282-24_r_1.3_s_100	Elaphocera martorelli	0	BBIOP2282-24	1.3	100	False	False	10258553	131	1534	1542	0.0	45.0	7.336575875486381	2.0	Naturalis Biodiversity Center	1	6
0	3	data/BGE00104_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	635	1482	Staphylinidae,Hydraenidae,Scarabaeidae,Geotrupidae	BBIOP2282-24_r_1.5_s_50	Elaphocera martorelli	0	BBIOP2282-24	1.5	50	False	False	10258553	592	1534	1542	0.0	65.0	18.523346303501945	16.0	Naturalis Biodiversity Center	1	6
