ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s	fcleaner	merge	n_reads_in	n_reads_aligned	n_reads_skipped	ref_length	cov_min	cov_max	cov_avg	cov_med	inst	validation_steps	assembly_params
0	0	data/BGE00402_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	656	1560	Ichneumonidae	BGLIB191-23_r_1_s_50	Erigorgus melanobatus	0	BGLIB191-23	1	50	False	False	14005252	19265	2766	1566	0.0	1713.0	896.919540229885	911.5	Naturalis Biodiversity Center	1	6
0	0	data/BGE00402_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	656	1530	Ichneumonidae	BGLIB191-23_r_1_s_100	Erigorgus melanobatus	0	BGLIB191-23	1	100	False	False	14005252	11351	2766	1566	0.0	1122.0	628.7796934865901	634.0	Naturalis Biodiversity Center	1	6
0	1	data/BGE00402_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	644	1521	Ichneumonidae	BGLIB191-23_r_1.3_s_50	Erigorgus melanobatus	0	BGLIB191-23	1.3	50	False	False	14005252	17650	2766	1566	0.0	1627.0	820.1436781609195	832.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00402_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	644	1518	Ichneumonidae	BGLIB191-23_r_1.3_s_100	Erigorgus melanobatus	0	BGLIB191-23	1.3	100	False	False	14005252	10925	2766	1566	0.0	1110.0	599.1934865900383	591.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00402_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	632	1482	Ichneumonidae	BGLIB191-23_r_1.5_s_50	Erigorgus melanobatus	0	BGLIB191-23	1.5	50	False	False	14005252	11962	2766	1566	0.0	1291.0	550.8946360153257	601.5	Naturalis Biodiversity Center	1	6
0	0	data/BGE00402_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	632	1473	Ichneumonidae	BGLIB191-23_r_1.5_s_100	Erigorgus melanobatus	0	BGLIB191-23	1.5	100	False	False	14005252	8124	2766	1566	0.0	1093.0	433.6264367816092	463.5	Naturalis Biodiversity Center	1	6
0	6	data/BGE00402_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	656	1563	Ichneumonidae	BGLIB192-23_r_1_s_50	Campodorus callidulus	0	BGLIB192-23	1	50	False	False	16203790	7632	317	1566	0.0	689.0	358.71264367816093	346.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00402_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	656	1557	Ichneumonidae	BGLIB192-23_r_1_s_100	Campodorus callidulus	0	BGLIB192-23	1	100	False	False	16203790	4491	317	1566	0.0	472.0	258.3486590038314	263.0	Naturalis Biodiversity Center	1	6
0	3	data/BGE00402_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	647	1551	Ichneumonidae,Vespidae,Pteromalidae,Xiphydriidae	BGLIB192-23_r_1.3_s_50	Campodorus callidulus	0	BGLIB192-23	1.3	50	False	False	16203790	6800	317	1566	0.0	662.0	317.2701149425287	310.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00402_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	641	1542	Ichneumonidae	BGLIB192-23_r_1.3_s_100	Campodorus callidulus	0	BGLIB192-23	1.3	100	False	False	16203790	4188	317	1566	0.0	466.0	236.81800766283524	234.5	Naturalis Biodiversity Center	1	6
0	3	data/BGE00402_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	632	1530	Ichneumonidae	BGLIB192-23_r_1.5_s_50	Campodorus callidulus	0	BGLIB192-23	1.5	50	False	False	16203790	5132	317	1566	0.0	658.0	238.4176245210728	236.5	Naturalis Biodiversity Center	1	6
0	0	data/BGE00402_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	632	1389	Ichneumonidae	BGLIB192-23_r_1.5_s_100	Campodorus callidulus	0	BGLIB192-23	1.5	100	False	False	16203790	3320	317	1566	0.0	437.0	185.26436781609195	183.0	Naturalis Biodiversity Center	1	6
0	3	data/BGE00402_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	656	1566	Ichneumonidae	BGLIB193-23_r_1_s_50	Campodorus nigridens	0	BGLIB193-23	1	50	False	False	16086936	10622	47	1566	1.0	1215.0	500.6226053639847	476.5	Naturalis Biodiversity Center	1	6
0	0	data/BGE00402_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	656	1527	Ichneumonidae	BGLIB193-23_r_1_s_100	Campodorus nigridens	0	BGLIB193-23	1	100	False	False	16086936	6184	47	1566	0.0	616.0	359.0919540229885	360.0	Naturalis Biodiversity Center	1	6
0	1	data/BGE00402_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	650	1560	Ichneumonidae	BGLIB193-23_r_1.3_s_50	Campodorus nigridens	0	BGLIB193-23	1.3	50	False	False	16086936	9260	47	1566	0.0	1207.0	434.91570881226056	423.5	Naturalis Biodiversity Center	1	6
0	0	data/BGE00402_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	641	1512	Ichneumonidae	BGLIB193-23_r_1.3_s_100	Campodorus nigridens	0	BGLIB193-23	1.3	100	False	False	16086936	5785	47	1566	0.0	614.0	329.60919540229884	327.5	Naturalis Biodiversity Center	1	6
0	1	data/BGE00402_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	623	1530	Ichneumonidae	BGLIB193-23_r_1.5_s_50	Campodorus nigridens	0	BGLIB193-23	1.5	50	False	False	16086936	6753	47	1566	0.0	1178.0	310.81609195402297	292.5	Naturalis Biodiversity Center	1	6
0	0	data/BGE00402_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	602	1458	Ichneumonidae	BGLIB193-23_r_1.5_s_100	Campodorus nigridens	0	BGLIB193-23	1.5	100	False	False	16086936	4358	47	1566	0.0	582.0	243.95210727969348	246.5	Naturalis Biodiversity Center	1	6
0	3	data/BGE00402_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	655	1536	Ichneumonidae	BGLIB194-23_r_1_s_50	Bathyplectes quinqueangularis	0	BGLIB194-23	1	50	False	False	17487716	19475	1459	1536	4.0	1477.0	962.478515625	989.5	Naturalis Biodiversity Center	1	6
0	0	data/BGE00402_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	655	1536	Ichneumonidae	BGLIB194-23_r_1_s_100	Bathyplectes quinqueangularis	0	BGLIB194-23	1	100	False	False	17487716	13188	1459	1536	2.0	1194.0	760.37890625	746.5	Naturalis Biodiversity Center	1	6
0	3	data/BGE00402_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	655	1536	Ichneumonidae	BGLIB194-23_r_1.3_s_50	Bathyplectes quinqueangularis	0	BGLIB194-23	1.3	50	False	False	17487716	18909	1459	1536	4.0	1410.0	935.79296875	937.5	Naturalis Biodiversity Center	1	6
0	0	data/BGE00402_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	655	1536	Ichneumonidae	BGLIB194-23_r_1.3_s_100	Bathyplectes quinqueangularis	0	BGLIB194-23	1.3	100	False	False	17487716	12970	1459	1536	2.0	1161.0	746.16015625	732.5	Naturalis Biodiversity Center	1	6
0	0	data/BGE00402_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	655	1536	Ichneumonidae	BGLIB194-23_r_1.5_s_50	Bathyplectes quinqueangularis	0	BGLIB194-23	1.5	50	False	False	17487716	15864	1459	1536	2.0	1380.0	781.701171875	806.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00402_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	655	1536	Ichneumonidae	BGLIB194-23_r_1.5_s_100	Bathyplectes quinqueangularis	0	BGLIB194-23	1.5	100	False	False	17487716	11259	1459	1536	2.0	1156.0	640.01953125	661.5	Naturalis Biodiversity Center	1	6
0	0	data/BGE00402_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	655	1536	Ichneumonidae	BGLIB195-23_r_1_s_50	Campoletis femoralis	0	BGLIB195-23	1	50	False	False	27644537	30597	1880	1536	6.0	2292.0	1686.416015625	1671.0	Naturalis Biodiversity Center	1	6
