ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s	fcleaner	merge	n_reads_in	n_reads_aligned	n_reads_skipped	ref_length	cov_min	cov_max	cov_avg	cov_med
None	0	data/BGE00512_MGE-BGE_r1_1.3_1.5_s50_100.fasta	Local BLAST failed for sequence ''	Dysderidae	BLAST	family	COI-5P	None	0		BSCRO381-24_r_1_s_50	Folkia	0	BSCRO381-24	1	50	False	False	37	0	0	1530	0	0	0	0
None	0	data/BGE00512_MGE-BGE_r1_1.3_1.5_s50_100.fasta	Local BLAST failed for sequence ''	Dysderidae	BLAST	family	COI-5P	None	0		BSCRO381-24_r_1_s_100	Folkia	0	BSCRO381-24	1	100	False	False	37	0	0	1530	0	0	0	0
None	0	data/BGE00512_MGE-BGE_r1_1.3_1.5_s50_100.fasta	Local BLAST failed for sequence ''	Dysderidae	BLAST	family	COI-5P	None	0		BSCRO381-24_r_1.3_s_50	Folkia	0	BSCRO381-24	1.3	50	False	False	37	0	0	1530	0	0	0	0
None	0	data/BGE00512_MGE-BGE_r1_1.3_1.5_s50_100.fasta	Local BLAST failed for sequence ''	Dysderidae	BLAST	family	COI-5P	None	0		BSCRO381-24_r_1.3_s_100	Folkia	0	BSCRO381-24	1.3	100	False	False	37	0	0	1530	0	0	0	0
None	0	data/BGE00512_MGE-BGE_r1_1.3_1.5_s50_100.fasta	Local BLAST failed for sequence ''	Dysderidae	BLAST	family	COI-5P	None	0		BSCRO381-24_r_1.5_s_50	Folkia	0	BSCRO381-24	1.5	50	False	False	37	0	0	1530	0	0	0	0
None	0	data/BGE00512_MGE-BGE_r1_1.3_1.5_s50_100.fasta	Local BLAST failed for sequence ''	Dysderidae	BLAST	family	COI-5P	None	0		BSCRO381-24_r_1.5_s_100	Folkia	0	BSCRO381-24	1.5	100	False	False	37	0	0	1530	0	0	0	0
0	5	data/BGE00512_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Dysderidae	BLAST	family	COI-5P	656	1530	Dysderidae,Araneidae,Deinopidae,Desidae,Cheiracanthiidae	BSCRO382-24_r_1_s_50	Stalagtia	0	BSCRO382-24	1	50	False	False	11094088	1709	1046	1530	51.0	386.0	105.61176470588235	95.0
0	0	data/BGE00512_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Dysderidae	BLAST	family	COI-5P	656	1530	Dysderidae,Araneidae,Deinopidae,Cheiracanthiidae	BSCRO382-24_r_1_s_100	Stalagtia	0	BSCRO382-24	1	100	False	False	11094088	930	1046	1530	39.0	144.0	82.69803921568628	82.0
0	1	data/BGE00512_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Dysderidae	BLAST	family	COI-5P	656	1530	Dysderidae,Araneidae,Deinopidae,Cheiracanthiidae	BSCRO382-24_r_1.3_s_50	Stalagtia	0	BSCRO382-24	1.3	50	False	False	11094088	1156	1046	1530	10.0	249.0	82.72745098039216	82.0
0	0	data/BGE00512_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Dysderidae	BLAST	family	COI-5P	656	1530	Dysderidae,Araneidae,Deinopidae,Cheiracanthiidae	BSCRO382-24_r_1.3_s_100	Stalagtia	0	BSCRO382-24	1.3	100	False	False	11094088	832	1046	1530	8.0	141.0	74.4	76.0
0	0	data/BGE00512_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Dysderidae	BLAST	family	COI-5P	656	1422	Dysderidae,Araneidae,Desidae,Cheiracanthiidae	BSCRO382-24_r_1.5_s_50	Stalagtia	0	BSCRO382-24	1.5	50	False	False	11094088	741	1046	1530	0.0	143.0	55.14509803921569	59.0
0	0	data/BGE00512_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Dysderidae	BLAST	family	COI-5P	656	1392	Dysderidae,Araneidae,Desidae,Cheiracanthiidae	BSCRO382-24_r_1.5_s_100	Stalagtia	0	BSCRO382-24	1.5	100	False	False	11094088	583	1046	1530	0.0	99.0	51.456862745098036	58.0
21	58	data/BGE00512_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Dysderidae	BLAST	family	COI-5P	656	1530	Antrodiaetidae	BSCRO383-24_r_1_s_50	Stalagtia	0	BSCRO383-24	1	50	False	False	8408525	584	492	1530	4.0	209.0	28.029411764705884	22.0
8	19	data/BGE00512_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Dysderidae	BLAST	family	COI-5P	656	1530	Nemesiidae,Antrodiaetidae,Dysderidae	BSCRO383-24_r_1_s_100	Stalagtia	0	BSCRO383-24	1	100	False	False	8408525	189	492	1530	4.0	35.0	16.7921568627451	15.0
0	2	data/BGE00512_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Dysderidae	BLAST	family	COI-5P	656	1530	Dysderidae,Nesticidae,Agelenidae	BSCRO383-24_r_1.3_s_50	Stalagtia	0	BSCRO383-24	1.3	50	False	False	8408525	307	492	1530	1.0	120.0	17.431372549019606	14.0
0	0	data/BGE00512_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Dysderidae	BLAST	family	COI-5P	656	1530	Dysderidae,Nesticidae	BSCRO383-24_r_1.3_s_100	Stalagtia	0	BSCRO383-24	1.3	100	False	False	8408525	158	492	1530	1.0	31.0	13.85686274509804	12.0
0	5	data/BGE00512_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Dysderidae	BLAST	family	COI-5P	656	1374	Dysderidae	BSCRO383-24_r_1.5_s_50	Stalagtia	0	BSCRO383-24	1.5	50	False	False	8408525	217	492	1530	0.0	72.0	12.92156862745098	11.0
0	0	data/BGE00512_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Dysderidae	BLAST	family	COI-5P	656	1365	Dysderidae	BSCRO383-24_r_1.5_s_100	Stalagtia	0	BSCRO383-24	1.5	100	False	False	8408525	127	492	1530	0.0	29.0	10.888235294117647	10.0
0	1	data/BGE00512_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Dysderidae	BLAST	family	COI-5P	656	1530	Dysderidae,Pholcidae,Deinopidae,Uloboridae,Agelenidae	BSCRO384-24_r_1_s_50	Stalagtia	0	BSCRO384-24	1	50	False	False	7294937	1642	735	1530	69.0	319.0	125.87058823529412	116.0
0	0	data/BGE00512_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Dysderidae	BLAST	family	COI-5P	656	1530	Dysderidae,Araneidae,Deinopidae,Uloboridae	BSCRO384-24_r_1_s_100	Stalagtia	0	BSCRO384-24	1	100	False	False	7294937	1080	735	1530	40.0	192.0	108.92745098039215	106.0
0	0	data/BGE00512_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Dysderidae	BLAST	family	COI-5P	656	1530	Dysderidae,Araneidae,Deinopidae,Uloboridae	BSCRO384-24_r_1.3_s_50	Stalagtia	0	BSCRO384-24	1.3	50	False	False	7294937	1150	735	1530	17.0	239.0	101.07450980392157	98.0
