ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s	fcleaner	merge	n_reads_in	n_reads_aligned	n_reads_skipped	ref_length	cov_min	cov_max	cov_avg	cov_med	inst	validation_steps	assembly_params
4	5	data/BGE00171_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cicadellidae	BLAST	family	COI-5P	656	1530	Cicadellidae	BGENL856-24_r_1_s_50	Eupteryx filicum	0	BGENL856-24	1	50	False	False	16722828	2498	259	1533	0.0	267.0	133.89236790606654	122.0	Naturalis Biodiversity Center	1	6
8	8	data/BGE00171_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cicadellidae	BLAST	family	COI-5P	656	1527	Cicadellidae	BGENL856-24_r_1_s_100	Eupteryx filicum	0	BGENL856-24	1	100	False	False	16722828	1417	259	1533	0.0	210.0	99.09980430528375	84.0	Naturalis Biodiversity Center	1	6
3	4	data/BGE00171_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cicadellidae	BLAST	family	COI-5P	656	1530	Cicadellidae	BGENL856-24_r_1.3_s_50	Eupteryx filicum	0	BGENL856-24	1.3	50	False	False	16722828	2076	259	1533	0.0	254.0	117.8082191780822	103.0	Naturalis Biodiversity Center	1	6
6	6	data/BGE00171_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cicadellidae	BLAST	family	COI-5P	656	1527	Cicadellidae	BGENL856-24_r_1.3_s_100	Eupteryx filicum	0	BGENL856-24	1.3	100	False	False	16722828	1382	259	1533	0.0	207.0	96.82778864970646	82.0	Naturalis Biodiversity Center	1	6
7	7	data/BGE00171_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cicadellidae	BLAST	family	COI-5P	656	1527	Cicadellidae	BGENL856-24_r_1.5_s_100	Eupteryx filicum	0	BGENL856-24	1.5	100	False	False	16722828	1182	259	1533	0.0	204.0	81.97260273972603	76.0	Naturalis Biodiversity Center	1	6
3	3	data/BGE00171_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cicadellidae	BLAST	family	COI-5P	656	1530	Cicadellidae	BGENL856-24_r_1.5_s_50	Eupteryx filicum	0	BGENL856-24	1.5	50	False	False	16722828	1643	259	1533	0.0	241.0	95.73776908023483	92.0	Naturalis Biodiversity Center	1	6
21	25	data/BGE00171_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cicadellidae	BLAST	family	COI-5P	656	1539	Cicadellidae	BGENL857-24_r_1_s_50	Zygina nivea	0	BGENL857-24	1	50	False	False	13417124	2573	1515	1539	39.0	392.0	145.61793372319687	112.0	Naturalis Biodiversity Center	1	6
18	18	data/BGE00171_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cicadellidae	BLAST	family	COI-5P	656	1539	Cicadellidae	BGENL857-24_r_1_s_100	Zygina nivea	0	BGENL857-24	1	100	False	False	13417124	1701	1515	1539	26.0	335.0	118.59649122807018	83.0	Naturalis Biodiversity Center	1	6
17	17	data/BGE00171_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cicadellidae	BLAST	family	COI-5P	656	1539	Cicadellidae	BGENL857-24_r_1.3_s_50	Zygina nivea	0	BGENL857-24	1.3	50	False	False	13417124	2196	1515	1539	39.0	383.0	129.75633528265107	98.0	Naturalis Biodiversity Center	1	6
16	16	data/BGE00171_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cicadellidae	BLAST	family	COI-5P	656	1539	Cicadellidae	BGENL857-24_r_1.3_s_100	Zygina nivea	0	BGENL857-24	1.3	100	False	False	13417124	1614	1515	1539	26.0	333.0	112.26705653021442	79.0	Naturalis Biodiversity Center	1	6
12	12	data/BGE00171_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cicadellidae	BLAST	family	COI-5P	644	1527	Cicadellidae	BGENL857-24_r_1.5_s_50	Zygina nivea	0	BGENL857-24	1.5	50	False	False	13417124	1681	1515	1539	0.0	337.0	104.3411306042885	84.0	Naturalis Biodiversity Center	1	6
6	6	data/BGE00171_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cicadellidae	BLAST	family	COI-5P	617	1500	Cicadellidae	BGENL857-24_r_1.5_s_100	Zygina nivea	0	BGENL857-24	1.5	100	False	False	13417124	1386	1515	1539	0.0	311.0	95.60038986354776	75.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00171_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cicadellidae	BLAST	family	COI-5P	656	1530	Cicadellidae	BGENL858-24_r_1_s_50	Kybos populi	0	BGENL858-24	1	50	False	False	9331139	11686	326	1539	0.0	1180.0	712.2748538011696	670.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00171_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cicadellidae	BLAST	family	COI-5P	656	1530	Cicadellidae	BGENL858-24_r_1_s_100	Kybos populi	0	BGENL858-24	1	100	False	False	9331139	9288	326	1539	0.0	1059.0	633.5497076023391	601.0	Naturalis Biodiversity Center	1	6
