Filename,Process ID,n_reads,n_aligned,skipped_reads_low_rel,length,cov_min,cov_max,cov_avg,cov_med
BGENL365-23_r_1_s_50_BGENL365-23,BGENL365-23,4527437,2261,92,1548,0.0,307.0,134.46511627906978,126.5
BGENL358-23_r_1.5_s_100_BGENL358-23,BGENL358-23,353644,121,0,1548,0.0,28.0,7.430232558139535,6.0
BGENL328-23_r_1.3_s_100_BGENL328-23,BGENL328-23,3045273,1205,6,1539,0.0,259.0,56.62378167641326,40.0
BGENL309-23_r_1_s_50_BGENL309-23,BGENL309-23,8202019,3066,0,1542,91.0,299.0,164.13618677042803,162.0
BGENL344-23_r_1.3_s_50_BGENL344-23,BGENL344-23,2380359,1360,44,1542,0.0,170.0,61.25875486381323,60.0
BGENL373-23_r_1.3_s_100_BGENL373-23,BGENL373-23,212191,42,15,1548,0.0,10.0,2.1589147286821704,2.0
BGENL353-23_r_1.5_s_50_BGENL353-23,BGENL353-23,644232,264,2,1533,0.0,34.0,13.025440313111545,12.0
BGENL343-23_r_1_s_50_BGENL343-23,BGENL343-23,1311784,773,36,1542,0.0,112.0,34.31906614785992,28.0
BGENL342-23_r_1_s_50_BGENL342-23,BGENL342-23,213648,98,19,1542,0.0,21.0,5.391050583657588,4.0
BGENL293-23_r_1.3_s_100_BGENL293-23,BGENL293-23,10728584,818,3,1539,6.0,76.0,39.395711500974656,39.0
BGE00168-NC_r_1.3_s_100_BGE00168-NC,BGE00168-NC,14963118,2479,148,1539,0.0,307.0,156.04093567251462,165.0
BGENL352-23_r_1_s_50_BGENL352-23,BGENL352-23,16892084,890,2,1533,22.0,89.0,44.3013698630137,43.0
BGENL307-23_r_1.5_s_100_BGENL307-23,BGENL307-23,3817212,151,18,1542,0.0,46.0,7.184824902723736,4.0
BGENL379-23_r_1_s_50_BGENL379-23,BGENL379-23,26639574,7526,515,1533,271.0,653.0,438.29549902152644,438.0
BGENL297-23_r_1.3_s_50_BGENL297-23,BGENL297-23,8381100,835,412,1605,0.0,87.0,39.97757009345794,37.0
BGENL320-23_r_1.3_s_100_BGENL320-23,BGENL320-23,9271782,176,71,1539,0.0,22.0,8.366471734892787,8.0
BGENL289-23_r_1_s_100_BGENL289-23,BGENL289-23,2990288,84,16,1572,0.0,24.0,4.270992366412214,4.0
