Filename,Process ID,n_reads,n_aligned,skipped_reads_low_rel,length,cov_min,cov_max,cov_avg,cov_med
BGLIB594-23_r_1.3_s_50_BGLIB594-23,BGLIB594-23,17052946,11913,339,1566,0.0,946.0,568.5038314176245,592.5
BGLIB622-23_r_1.5_s_100_BGLIB622-23,BGLIB622-23,2762633,1942,715,1542,0.0,311.0,128.3929961089494,124.0
BGLIB605-23_r_1.5_s_50_BGLIB605-23,BGLIB605-23,27062289,14852,2341,1566,0.0,2852.0,611.8275862068965,584.0
BGLIB631-23_r_1.3_s_50_BGLIB631-23,BGLIB631-23,42194744,1651,807,1533,16.0,132.0,54.025440313111545,51.0
BGLIB640-23_r_1.3_s_100_BGLIB640-23,BGLIB640-23,6829871,186,218,1536,0.0,28.0,8.92578125,8.0
BGLIB605-23_r_1_s_50_BGLIB605-23,BGLIB605-23,27062289,20768,2341,1566,1.0,3593.0,884.6455938697318,631.5
BGLIB582-23_r_1.3_s_50_BGLIB582-23,BGLIB582-23,30161268,37304,1145,1536,6.0,3153.0,1984.6328125,1920.0
BGLIB596-23_r_1.5_s_50_BGLIB596-23,BGLIB596-23,148493,32,2,1542,0.0,6.0,1.1595330739299612,0.0
BGLIB574-23_r_1_s_100_BGLIB574-23,BGLIB574-23,2241297,340,252,1536,0.0,45.0,24.634765625,24.0
BGLIB633-23_r_1_s_100_BGLIB633-23,BGLIB633-23,1177463,79,21,1533,0.0,17.0,5.219178082191781,5.0
BGLIB573-23_r_1.3_s_100_BGLIB573-23,BGLIB573-23,666082,139,25,1566,0.0,20.0,8.0727969348659,8.0
BGLIB617-23_r_1.3_s_100_BGLIB617-23,BGLIB617-23,17971432,402,186,1566,0.0,62.0,20.377394636015325,18.5
BGLIB648-23_r_1.3_s_50_BGLIB648-23,BGLIB648-23,7202873,2033,1504,1551,0.0,201.0,75.1972920696325,74.0
BGLIB613-23_r_1.3_s_50_BGLIB613-23,BGLIB613-23,234778,184,0,1536,0.0,22.0,7.65625,6.0
BGLIB593-23_r_1_s_50_BGLIB593-23,BGLIB593-23,8695645,5017,1521,1566,0.0,437.0,270.2145593869732,275.5
BGLIB627-23_r_1.3_s_50_BGLIB627-23,BGLIB627-23,3747854,294,37,1533,0.0,34.0,11.641878669275929,10.0
BGLIB622-23_r_1.5_s_50_BGLIB622-23,BGLIB622-23,2762633,2456,715,1542,0.0,324.0,144.2295719844358,142.0
BGLIB589-23_r_1_s_50_BGLIB589-23,BGLIB589-23,738877,172,43,1536,0.0,24.0,7.427734375,8.0
BGLIB649-23_r_1_s_50_BGLIB649-23,BGLIB649-23,1345238,2685,506,1551,0.0,304.0,129.12959381044487,128.0
BGLIB575-23_r_1_s_100_BGLIB575-23,BGLIB575-23,3138994,577,229,1566,0.0,84.0,29.952107279693486,29.0
BGLIB638-23_r_1.3_s_50_BGLIB638-23,BGLIB638-23,49218308,12095,888,1554,4.0,5988.0,397.4980694980695,186.0
BGLIB647-23_r_1.3_s_50_BGLIB647-23,BGLIB647-23,25436135,1508,584,1551,0.0,135.0,73.31721470019342,75.0
BGLIB622-23_r_1_s_100_BGLIB622-23,BGLIB622-23,2762633,2649,715,1542,0.0,315.0,179.28210116731518,178.0
BGLIB576-23_r_1.3_s_100_BGLIB576-23,BGLIB576-23,8621127,12029,1793,1536,0.0,1463.0,741.32421875,717.5
BGLIB630-23_r_1.3_s_50_BGLIB630-23,BGLIB630-23,36939126,1967,224,1533,13.0,163.0,70.43052837573386,64.0
BGLIB628-23_r_1.3_s_50_BGLIB628-23,BGLIB628-23,33520079,1958,271,1533,25.0,155.0,72.76516634050881,68.0
BGLIB633-23_r_1.3_s_50_BGLIB633-23,BGLIB633-23,1177463,148,21,1533,0.0,23.0,6.845401174168297,6.0
BGLIB612-23_r_1_s_100_BGLIB612-23,BGLIB612-23,1611874,555,163,1566,0.0,76.0,30.808429118773947,28.0
BGLIB623-23_r_1.5_s_100_BGLIB623-23,BGLIB623-23,715995,32,16,1542,0.0,8.0,1.784046692607004,2.0
BGLIB591-23_r_1.3_s_50_BGLIB591-23,BGLIB591-23,15934924,37034,668,1536,1052.0,3422.0,2269.970703125,2270.0
BGLIB597-23_r_1_s_100_BGLIB597-23,BGLIB597-23,357831,81,79,1542,0.0,13.0,5.221789883268483,6.0
BGLIB579-23_r_1.5_s_100_BGLIB579-23,BGLIB579-23,776429,86,183,1536,0.0,18.0,5.021484375,4.0
BGLIB640-23_r_1.5_s_100_BGLIB640-23,BGLIB640-23,6829871,166,218,1536,0.0,28.0,7.69921875,6.0
BGLIB629-23_r_1.3_s_50_BGLIB629-23,BGLIB629-23,48098045,2938,228,1533,8.0,235.0,98.45792563600783,93.0
BGLIB647-23_r_1_s_50_BGLIB647-23,BGLIB647-23,25436135,2479,584,1551,0.0,191.0,118.2147001934236,117.0
BGLIB634-23_r_1_s_100_BGLIB634-23,BGLIB634-23,12946839,203,147,1536,0.0,38.0,10.32421875,10.0
BGLIB592-23_r_1.3_s_50_BGLIB592-23,BGLIB592-23,267480,94,20,1536,0.0,12.0,4.484375,4.0
BGLIB640-23_r_1.5_s_50_BGLIB640-23,BGLIB640-23,6829871,697,218,1536,0.0,62.0,22.818359375,20.0
BGLIB631-23_r_1_s_100_BGLIB631-23,BGLIB631-23,42194744,364,807,1533,2.0,38.0,17.639921722113503,16.0
BGLIB601-23_r_1_s_100_BGLIB601-23,BGLIB601-23,478527,208,185,1536,0.0,36.0,15.509765625,16.0
BGLIB601-23_r_1.5_s_50_BGLIB601-23,BGLIB601-23,478527,80,185,1536,0.0,14.0,4.45703125,2.0
BGLIB597-23_r_1_s_50_BGLIB597-23,BGLIB597-23,357831,144,79,1542,0.0,19.0,7.472762645914397,7.0
BGLIB624-23_r_1.3_s_50_BGLIB624-23,BGLIB624-23,2535610,1035,10,1545,0.0,111.0,44.81941747572816,40.0
BGLIB629-23_r_1_s_50_BGLIB629-23,BGLIB629-23,48098045,3345,228,1533,8.0,294.0,111.95890410958904,106.0
BGLIB623-23_r_1.3_s_100_BGLIB623-23,BGLIB623-23,715995,43,16,1542,0.0,12.0,2.4085603112840466,2.0
BGLIB573-23_r_1.5_s_100_BGLIB573-23,BGLIB573-23,666082,121,25,1566,0.0,18.0,6.819923371647509,7.0
BGLIB598-23_r_1_s_100_BGLIB598-23,BGLIB598-23,51415497,19205,1985,1566,0.0,1833.0,1138.2413793103449,1184.5
BGLIB654-23_r_1.3_s_50_BGLIB654-23,BGLIB654-23,928087,201,105,1551,0.0,16.0,7.9787234042553195,8.0
BGLIB596-23_r_1.3_s_100_BGLIB596-23,BGLIB596-23,148493,16,2,1542,0.0,6.0,0.914396887159533,0.0
BGLIB617-23_r_1_s_50_BGLIB617-23,BGLIB617-23,17971432,1281,186,1566,0.0,121.0,48.484674329501914,48.0
BGLIB662-23_r_1.5_s_100_BGLIB662-23,BGLIB662-23,1462730,28,8,1560,0.0,12.0,1.476923076923077,0.0
BGLIB606-23_r_1_s_100_BGLIB606-23,BGLIB606-23,8617495,2236,544,1542,0.0,267.0,140.5058365758755,129.0
BGLIB627-23_r_1.5_s_100_BGLIB627-23,BGLIB627-23,3747854,74,37,1533,0.0,12.0,4.201565557729941,4.0
BGLIB665-23_r_1.5_s_100_BGLIB665-23,BGLIB665-23,38625397,7030,1391,1518,74.0,572.0,365.8102766798419,373.0
BGLIB648-23_r_1.5_s_50_BGLIB648-23,BGLIB648-23,7202873,1460,1504,1551,0.0,177.0,52.08317214700193,46.0
BGLIB634-23_r_1.3_s_50_BGLIB634-23,BGLIB634-23,12946839,1025,147,1536,4.0,202.0,33.125,24.0
BGLIB581-23_r_1.3_s_100_BGLIB581-23,BGLIB581-23,5961757,10134,150,1536,2.0,1163.0,665.63671875,636.0
BGLIB615-23_r_1.3_s_100_BGLIB615-23,BGLIB615-23,7634870,26672,8,1536,318.0,3231.0,1665.728515625,1532.0
BGLIB650-23_r_1.3_s_100_BGLIB650-23,BGLIB650-23,1127301,50,22,1539,0.0,10.0,3.2144249512670564,3.0
BGLIB609-23_r_1.3_s_50_BGLIB609-23,BGLIB609-23,2107881,241,16,1566,0.0,28.0,10.14176245210728,10.0
BGLIB644-23_r_1.5_s_50_BGLIB644-23,BGLIB644-23,1773709,812,7,1548,0.0,73.0,43.94186046511628,44.0
BGLIB665-23_r_1.3_s_100_BGLIB665-23,BGLIB665-23,38625397,7189,1391,1518,74.0,611.0,374.9782608695652,378.5
BGLIB636-23_r_1.5_s_100_BGLIB636-23,BGLIB636-23,3101183,97,1,1554,0.0,20.0,4.523166023166024,4.0
BGLIB604-23_r_1.3_s_50_BGLIB604-23,BGLIB604-23,10188630,5837,173,1566,0.0,560.0,262.1858237547893,240.0
BGLIB612-23_r_1.3_s_50_BGLIB612-23,BGLIB612-23,1611874,1312,163,1566,0.0,118.0,51.85823754789272,49.0
BGLIB645-23_r_1.5_s_100_BGLIB645-23,BGLIB645-23,95472202,35863,8923,1548,0.0,3270.0,2344.6782945736436,2422.0
BGLIB577-23_r_1_s_50_BGLIB577-23,BGLIB577-23,12166862,12230,1526,1566,1.0,841.0,554.0268199233717,559.0
BGLIB615-23_r_1_s_100_BGLIB615-23,BGLIB615-23,7634870,26756,8,1536,320.0,3256.0,1671.927734375,1536.5
