ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s	fcleaner	merge	n_reads_in	n_reads_aligned	n_reads_skipped	ref_length	cov_min	cov_max	cov_avg	cov_med	inst	validation_steps	assembly_params
0	0	data/BGE00297_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Adelidae	BLAST	family	COI-5P	657	1533	Papilionidae,Geometridae,Adelidae	BGSNL571-24_r_1_s_50	Adela pantherella	0	BGSNL571-24	1	50	False	False	8697497	4696	343	1533	2.0	364.0	211.70254403131116	203.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00297_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Adelidae	BLAST	family	COI-5P	657	1530	Papilionidae,Geometridae,Adelidae	BGSNL571-24_r_1_s_100	Adela pantherella	0	BGSNL571-24	1	100	False	False	8697497	2412	343	1533	0.0	271.0	140.1409001956947	140.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00297_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Adelidae	BLAST	family	COI-5P	657	1533	Papilionidae,Geometridae,Adelidae	BGSNL571-24_r_1.3_s_50	Adela pantherella	0	BGSNL571-24	1.3	50	False	False	8697497	4397	343	1533	2.0	355.0	193.73189823874756	186.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00297_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Adelidae	BLAST	family	COI-5P	657	1530	Papilionidae,Geometridae,Adelidae	BGSNL571-24_r_1.3_s_100	Adela pantherella	0	BGSNL571-24	1.3	100	False	False	8697497	2267	343	1533	0.0	253.0	127.80039138943249	123.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00297_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Adelidae	BLAST	family	COI-5P	657	1515	Palaeosetidae,Papilionidae,Geometridae,Adelidae,Incurvariidae	BGSNL571-24_r_1.5_s_50	Adela pantherella	0	BGSNL571-24	1.5	50	False	False	8697497	3673	343	1533	0.0	316.0	161.18003913894324	163.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00297_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Adelidae	BLAST	family	COI-5P	657	1512	Palaeosetidae,Papilionidae,Geometridae,Adelidae,Incurvariidae	BGSNL571-24_r_1.5_s_100	Adela pantherella	0	BGSNL571-24	1.5	100	False	False	8697497	1991	343	1533	0.0	230.0	110.12720156555773	117.0	Naturalis Biodiversity Center	1	6
2	2	data/BGE00297_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Adelidae	BLAST	family	COI-5P	657	1533	Palaeosetidae,Papilionidae,Riodinidae,Adelidae	BGSNL572-24_r_1_s_50	Adela repetitella	0	BGSNL572-24	1	50	False	False	2677810	697	127	1533	1.0	81.0	40.900195694716245	37.0	Naturalis Biodiversity Center	1	6
3	3	data/BGE00297_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Adelidae	BLAST	family	COI-5P	657	1530	Palaeosetidae,Papilionidae,Riodinidae,Adelidae	BGSNL572-24_r_1_s_100	Adela repetitella	0	BGSNL572-24	1	100	False	False	2677810	482	127	1533	0.0	77.0	33.85518590998043	30.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00297_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Adelidae	BLAST	family	COI-5P	657	1533	Palaeosetidae,Papilionidae,Riodinidae,Adelidae	BGSNL572-24_r_1.3_s_50	Adela repetitella	0	BGSNL572-24	1.3	50	False	False	2677810	609	127	1533	1.0	78.0	35.240704500978474	33.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00297_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Adelidae	BLAST	family	COI-5P	657	1530	Palaeosetidae,Papilionidae,Riodinidae,Adelidae	BGSNL572-24_r_1.3_s_100	Adela repetitella	0	BGSNL572-24	1.3	100	False	False	2677810	431	127	1533	0.0	74.0	29.540117416829744	26.0	Naturalis Biodiversity Center	1	6
