ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s
55	111	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	654	1536	Chrysomelidae	UNIFI1141-24_r_1_s_50	Chrysolina reitteri flageli	0	UNIFI1141-24	1	50
22	69	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	656	1527	Chrysomelidae	UNIFI1141-24_r_1_s_100	Chrysolina reitteri flageli	0	UNIFI1141-24	1	100
7	14	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	654	1536	Chrysomelidae	UNIFI1141-24_r_1.3_s_50	Chrysolina reitteri flageli	0	UNIFI1141-24	1.3	50
3	4	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	656	1527	Chrysomelidae	UNIFI1141-24_r_1.3_s_100	Chrysolina reitteri flageli	0	UNIFI1141-24	1.3	100
1	1	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	654	1536	Chrysomelidae	UNIFI1141-24_r_1.5_s_50	Chrysolina reitteri flageli	0	UNIFI1141-24	1.5	50
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	656	1494	Chrysomelidae	UNIFI1141-24_r_1.5_s_100	Chrysolina reitteri flageli	0	UNIFI1141-24	1.5	100
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1536	Chrysomelidae	UNIFI1142-24_r_1_s_50	Chrysolina rossia	0	UNIFI1142-24	1	50
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1536	Chrysomelidae	UNIFI1142-24_r_1_s_100	Chrysolina rossia	0	UNIFI1142-24	1	100
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1536	Chrysomelidae	UNIFI1142-24_r_1.3_s_50	Chrysolina rossia	0	UNIFI1142-24	1.3	50
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1536	Chrysomelidae	UNIFI1142-24_r_1.3_s_100	Chrysolina rossia	0	UNIFI1142-24	1.3	100
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1521	Chrysomelidae	UNIFI1142-24_r_1.5_s_50	Chrysolina rossia	0	UNIFI1142-24	1.5	50
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1521	Chrysomelidae	UNIFI1142-24_r_1.5_s_100	Chrysolina rossia	0	UNIFI1142-24	1.5	100
16	48	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	621	1395	Tettigoniidae,Ninidae,Chironomidae,Ulidiidae,Vespidae	UNIFI1143-24_r_1_s_50	Chrysolina rossia	0	UNIFI1143-24	1	50
9	36	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	580	1266	Termitidae,Tettigoniidae,Ninidae,Ulidiidae,Vespidae	UNIFI1143-24_r_1_s_100	Chrysolina rossia	0	UNIFI1143-24	1	100
0	2	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	229	960	Tettigoniidae,Cleridae,Curculionidae,Tephritidae,Ulidiidae,Vespidae	UNIFI1143-24_r_1.3_s_50	Chrysolina rossia	0	UNIFI1143-24	1.3	50
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	140	723	Tettigoniidae,Ulidiidae,Vespidae,Agaonidae	UNIFI1143-24_r_1.3_s_100	Chrysolina rossia	0	UNIFI1143-24	1.3	100
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	269	501	Tettigoniidae,Chrysomelidae,Syrphidae,Ulidiidae,Vespidae,Pteromalidae,Lycaenidae	UNIFI1143-24_r_1.5_s_50	Chrysolina rossia	0	UNIFI1143-24	1.5	50
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	139	291	Tettigoniidae,Perlidae,Cercopidae,Ulidiidae,Vespidae,Noctuidae,Lycaenidae	UNIFI1143-24_r_1.5_s_100	Chrysolina rossia	0	UNIFI1143-24	1.5	100
0	9	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1536	Chrysomelidae,Cerambycidae	UNIFI1144-24_r_1_s_50	Chrysolina rossia	0	UNIFI1144-24	1	50
0	9	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1536	Chrysomelidae,Cerambycidae	UNIFI1144-24_r_1_s_100	Chrysolina rossia	0	UNIFI1144-24	1	100
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1536	Chrysomelidae	UNIFI1144-24_r_1.3_s_50	Chrysolina rossia	0	UNIFI1144-24	1.3	50
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1536	Chrysomelidae	UNIFI1144-24_r_1.3_s_100	Chrysolina rossia	0	UNIFI1144-24	1.3	100
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1527	Chrysomelidae	UNIFI1144-24_r_1.5_s_50	Chrysolina rossia	0	UNIFI1144-24	1.5	50
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1527	Chrysomelidae	UNIFI1144-24_r_1.5_s_100	Chrysolina rossia	0	UNIFI1144-24	1.5	100
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1536	Chrysomelidae	UNIFI1145-24_r_1_s_50	Chrysolina vernalis italica	0	UNIFI1145-24	1	50
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1536	Chrysomelidae	UNIFI1145-24_r_1_s_100	Chrysolina vernalis italica	0	UNIFI1145-24	1	100
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1536	Chrysomelidae	UNIFI1145-24_r_1.3_s_50	Chrysolina vernalis italica	0	UNIFI1145-24	1.3	50
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1536	Chrysomelidae	UNIFI1145-24_r_1.3_s_100	Chrysolina vernalis italica	0	UNIFI1145-24	1.3	100
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1536	Chrysomelidae	UNIFI1145-24_r_1.5_s_50	Chrysolina vernalis italica	0	UNIFI1145-24	1.5	50
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1536	Chrysomelidae	UNIFI1145-24_r_1.5_s_100	Chrysolina vernalis italica	0	UNIFI1145-24	1.5	100
9	10	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	656	1536	Chrysomelidae	UNIFI1146-24_r_1_s_50	Chrysolina vernalis italica	0	UNIFI1146-24	1	50
3	3	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1536	Chrysomelidae	UNIFI1146-24_r_1_s_100	Chrysolina vernalis italica	0	UNIFI1146-24	1	100
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1536	Chrysomelidae	UNIFI1146-24_r_1.3_s_50	Chrysolina vernalis italica	0	UNIFI1146-24	1.3	50
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1536	Chrysomelidae	UNIFI1146-24_r_1.3_s_100	Chrysolina vernalis italica	0	UNIFI1146-24	1.3	100
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1536	Chrysomelidae	UNIFI1146-24_r_1.5_s_50	Chrysolina vernalis italica	0	UNIFI1146-24	1.5	50
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1536	Chrysomelidae	UNIFI1146-24_r_1.5_s_100	Chrysolina vernalis italica	0	UNIFI1146-24	1.5	100
1	27	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	483	1265		UNIFI1147-24_r_1_s_50	Chrysolina vernalis italica	0	UNIFI1147-24	1	50
0	31	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	410	1070		UNIFI1147-24_r_1_s_100	Chrysolina vernalis italica	0	UNIFI1147-24	1	100
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	260	756	Chrysomelidae,Curculionidae	UNIFI1147-24_r_1.3_s_50	Chrysolina vernalis italica	0	UNIFI1147-24	1.3	50
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	242	603	Anostostomatidae,Cryptophagidae,Chrysomelidae,Curculionidae	UNIFI1147-24_r_1.3_s_100	Chrysolina vernalis italica	0	UNIFI1147-24	1.3	100
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	150	285	Hydraenidae,Chrysomelidae,Curculionidae	UNIFI1147-24_r_1.5_s_50	Chrysolina vernalis italica	0	UNIFI1147-24	1.5	50
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	90	144	Hydraenidae,Chrysomelidae	UNIFI1147-24_r_1.5_s_100	Chrysolina vernalis italica	1	UNIFI1147-24	1.5	100
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1539	Chrysomelidae	UNIFI1148-24_r_1_s_50	Chrysolina vernalis	0	UNIFI1148-24	1	50
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1539	Chrysomelidae	UNIFI1148-24_r_1_s_100	Chrysolina vernalis	0	UNIFI1148-24	1	100
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1539	Chrysomelidae	UNIFI1148-24_r_1.3_s_50	Chrysolina vernalis	0	UNIFI1148-24	1.3	50
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1539	Chrysomelidae	UNIFI1148-24_r_1.3_s_100	Chrysolina vernalis	0	UNIFI1148-24	1.3	100
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1536	Chrysomelidae	UNIFI1148-24_r_1.5_s_50	Chrysolina vernalis	0	UNIFI1148-24	1.5	50
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1536	Chrysomelidae	UNIFI1148-24_r_1.5_s_100	Chrysolina vernalis	0	UNIFI1148-24	1.5	100
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1536	Chrysomelidae,Cerambycidae	UNIFI1149-24_r_1_s_50	Chrysolina vernalis	0	UNIFI1149-24	1	50
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1536	Chrysomelidae	UNIFI1149-24_r_1_s_100	Chrysolina vernalis	0	UNIFI1149-24	1	100
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1536	Chrysomelidae	UNIFI1149-24_r_1.3_s_50	Chrysolina vernalis	0	UNIFI1149-24	1.3	50
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1536	Chrysomelidae	UNIFI1149-24_r_1.3_s_100	Chrysolina vernalis	0	UNIFI1149-24	1.3	100
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1536	Chrysomelidae	UNIFI1149-24_r_1.5_s_50	Chrysolina vernalis	0	UNIFI1149-24	1.5	50
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1536	Chrysomelidae	UNIFI1149-24_r_1.5_s_100	Chrysolina vernalis	0	UNIFI1149-24	1.5	100
4	4	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1536	Chrysomelidae	UNIFI1150-24_r_1_s_50	Chrysolina vernalis	0	UNIFI1150-24	1	50
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1536	Chrysomelidae	UNIFI1150-24_r_1_s_100	Chrysolina vernalis	0	UNIFI1150-24	1	100
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1536	Chrysomelidae	UNIFI1150-24_r_1.3_s_50	Chrysolina vernalis	0	UNIFI1150-24	1.3	50
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1536	Chrysomelidae	UNIFI1150-24_r_1.3_s_100	Chrysolina vernalis	0	UNIFI1150-24	1.3	100
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1536	Chrysomelidae	UNIFI1150-24_r_1.5_s_50	Chrysolina vernalis	0	UNIFI1150-24	1.5	50
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1536	Chrysomelidae	UNIFI1150-24_r_1.5_s_100	Chrysolina vernalis	0	UNIFI1150-24	1.5	100
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1536	Staphylinidae,Scarabaeidae,Chrysomelidae,Cerambycidae,Ptinidae	UNIFI1151-24_r_1_s_50	Clytra atraphaxidis	0	UNIFI1151-24	1	50
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1536	Staphylinidae,Scarabaeidae,Chrysomelidae,Cerambycidae,Ptinidae	UNIFI1151-24_r_1_s_100	Clytra atraphaxidis	0	UNIFI1151-24	1	100
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1536	Staphylinidae,Scarabaeidae,Chrysomelidae,Cerambycidae,Ptinidae	UNIFI1151-24_r_1.3_s_50	Clytra atraphaxidis	0	UNIFI1151-24	1.3	50
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1536	Staphylinidae,Scarabaeidae,Chrysomelidae,Cerambycidae,Ptinidae	UNIFI1151-24_r_1.3_s_100	Clytra atraphaxidis	0	UNIFI1151-24	1.3	100
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1536	Staphylinidae,Scarabaeidae,Chrysomelidae,Cerambycidae,Ptinidae	UNIFI1151-24_r_1.5_s_50	Clytra atraphaxidis	0	UNIFI1151-24	1.5	50
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1536	Staphylinidae,Scarabaeidae,Chrysomelidae,Cerambycidae,Ptinidae	UNIFI1151-24_r_1.5_s_100	Clytra atraphaxidis	0	UNIFI1151-24	1.5	100
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1536	Lucanidae,Chrysomelidae	UNIFI1152-24_r_1_s_50	Clytra novempunctata	0	UNIFI1152-24	1	50
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1536	Lucanidae,Chrysomelidae	UNIFI1152-24_r_1_s_100	Clytra novempunctata	0	UNIFI1152-24	1	100
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1536	Lucanidae,Chrysomelidae	UNIFI1152-24_r_1.3_s_50	Clytra novempunctata	0	UNIFI1152-24	1.3	50
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1536	Lucanidae,Chrysomelidae	UNIFI1152-24_r_1.3_s_100	Clytra novempunctata	0	UNIFI1152-24	1.3	100
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1536	Lucanidae,Chrysomelidae	UNIFI1152-24_r_1.5_s_50	Clytra novempunctata	0	UNIFI1152-24	1.5	50
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1536	Lucanidae,Chrysomelidae	UNIFI1152-24_r_1.5_s_100	Clytra novempunctata	0	UNIFI1152-24	1.5	100
0	1	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1536	Lucanidae,Chrysomelidae	UNIFI1153-24_r_1_s_50	Clytra novempunctata	0	UNIFI1153-24	1	50
0	3	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1536	Lucanidae,Scraptiidae,Chrysomelidae	UNIFI1153-24_r_1_s_100	Clytra novempunctata	0	UNIFI1153-24	1	100
0	1	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1536	Lucanidae,Chrysomelidae	UNIFI1153-24_r_1.3_s_50	Clytra novempunctata	0	UNIFI1153-24	1.3	50
0	3	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1536	Lucanidae,Scraptiidae,Chrysomelidae	UNIFI1153-24_r_1.3_s_100	Clytra novempunctata	0	UNIFI1153-24	1.3	100
0	1	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1500	Lucanidae,Chrysomelidae	UNIFI1153-24_r_1.5_s_50	Clytra novempunctata	0	UNIFI1153-24	1.5	50
0	2	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1494	Lucanidae,Scraptiidae,Chrysomelidae	UNIFI1153-24_r_1.5_s_100	Clytra novempunctata	0	UNIFI1153-24	1.5	100
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1536	Lucanidae,Chrysomelidae	UNIFI1154-24_r_1_s_50	Clytra novempunctata	0	UNIFI1154-24	1	50
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1536	Lucanidae,Chrysomelidae	UNIFI1154-24_r_1_s_100	Clytra novempunctata	0	UNIFI1154-24	1	100
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1536	Lucanidae,Chrysomelidae	UNIFI1154-24_r_1.3_s_50	Clytra novempunctata	0	UNIFI1154-24	1.3	50
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1536	Lucanidae,Chrysomelidae	UNIFI1154-24_r_1.3_s_100	Clytra novempunctata	0	UNIFI1154-24	1.3	100
0	1	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1530	Lucanidae,Chrysomelidae	UNIFI1154-24_r_1.5_s_50	Clytra novempunctata	0	UNIFI1154-24	1.5	50
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1530	Chrysomelidae	UNIFI1154-24_r_1.5_s_100	Clytra novempunctata	0	UNIFI1154-24	1.5	100
3	57	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	655	1542	Chrysomelidae	UNIFI1155-24_r_1_s_50	Colaspidea oblonga	0	UNIFI1155-24	1	50
2	59	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	655	1542	Chrysomelidae	UNIFI1155-24_r_1_s_100	Colaspidea oblonga	0	UNIFI1155-24	1	100
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	655	1542	Chrysomelidae	UNIFI1155-24_r_1.3_s_50	Colaspidea oblonga	0	UNIFI1155-24	1.3	50
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	655	1542	Chrysomelidae	UNIFI1155-24_r_1.3_s_100	Colaspidea oblonga	0	UNIFI1155-24	1.3	100
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	655	1533	Chrysomelidae	UNIFI1155-24_r_1.5_s_50	Colaspidea oblonga	0	UNIFI1155-24	1.5	50
0	0	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	655	1533	Chrysomelidae	UNIFI1155-24_r_1.5_s_100	Colaspidea oblonga	0	UNIFI1155-24	1.5	100
3	39	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	615	1419	Chrysomelidae,Curculionidae,Geometridae	UNIFI1156-24_r_1_s_50	Colaspidea oblonga	0	UNIFI1156-24	1	50
1	34	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	595	1269	Chrysomelidae,Curculionidae,Bucculatricidae,Nepticulidae	UNIFI1156-24_r_1_s_100	Colaspidea oblonga	0	UNIFI1156-24	1	100
2	5	data/BGE00433_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	568	1350	Staphylinidae,Hydraenidae,Chrysomelidae,Coccinellidae	UNIFI1156-24_r_1.3_s_50	Colaspidea oblonga	0	UNIFI1156-24	1.3	50
