ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s
0	0	data/BGE00147_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Erebidae	BLAST	family	COI-5P	657	1533	Erebidae	BHNHM096-24_r_1_s_50	Euclidia munita	0	BHNHM096-24	1	50
0	0	data/BGE00147_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Erebidae	BLAST	family	COI-5P	657	1533	Erebidae	BHNHM096-24_r_1_s_100	Euclidia munita	0	BHNHM096-24	1	100
0	0	data/BGE00147_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Erebidae	BLAST	family	COI-5P	657	1533	Erebidae	BHNHM096-24_r_1.3_s_50	Euclidia munita	0	BHNHM096-24	1.3	50
0	0	data/BGE00147_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Erebidae	BLAST	family	COI-5P	657	1533	Erebidae	BHNHM096-24_r_1.3_s_100	Euclidia munita	0	BHNHM096-24	1.3	100
0	0	data/BGE00147_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Erebidae	BLAST	family	COI-5P	657	1533	Erebidae	BHNHM096-24_r_1.5_s_50	Euclidia munita	0	BHNHM096-24	1.5	50
0	0	data/BGE00147_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Erebidae	BLAST	family	COI-5P	657	1533	Erebidae	BHNHM096-24_r_1.5_s_100	Euclidia munita	0	BHNHM096-24	1.5	100
3	5	data/BGE00147_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Erebidae	BLAST	family	COI-5P	567	1194	Noctuidae,Erebidae	BHNHM097-24_r_1_s_50	Euclidia munita	0	BHNHM097-24	1	50
0	0	data/BGE00147_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Erebidae	BLAST	family	COI-5P	492	870	Erebidae,Geometridae	BHNHM097-24_r_1_s_100	Euclidia munita	0	BHNHM097-24	1	100
0	2	data/BGE00147_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Erebidae	BLAST	family	COI-5P	531	1080	Noctuidae,Erebidae	BHNHM097-24_r_1.3_s_50	Euclidia munita	0	BHNHM097-24	1.3	50
0	0	data/BGE00147_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Erebidae	BLAST	family	COI-5P	465	843	Erebidae	BHNHM097-24_r_1.3_s_100	Euclidia munita	0	BHNHM097-24	1.3	100
0	1	data/BGE00147_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Erebidae	BLAST	family	COI-5P	531	1074	Noctuidae,Erebidae	BHNHM097-24_r_1.5_s_50	Euclidia munita	0	BHNHM097-24	1.5	50
0	0	data/BGE00147_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Erebidae	BLAST	family	COI-5P	465	843	Erebidae	BHNHM097-24_r_1.5_s_100	Euclidia munita	0	BHNHM097-24	1.5	100
9	23	data/BGE00147_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Erebidae	BLAST	family	COI-5P	656	1527	Noctuidae,Nolidae,Erebidae	BHNHM098-24_r_1_s_50	Euclidia munita	0	BHNHM098-24	1	50
7	9	data/BGE00147_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Erebidae	BLAST	family	COI-5P	656	1506	Erebidae	BHNHM098-24_r_1_s_100	Euclidia munita	0	BHNHM098-24	1	100
0	6	data/BGE00147_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Erebidae	BLAST	family	COI-5P	656	1506	Noctuidae,Erebidae	BHNHM098-24_r_1.3_s_50	Euclidia munita	0	BHNHM098-24	1.3	50
25	26	data/BGE00147_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Erebidae	BLAST	family	COI-5P	656	1506	Erebidae	BHNHM098-24_r_1.3_s_100	Euclidia munita	0	BHNHM098-24	1.3	100
0	0	data/BGE00147_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Erebidae	BLAST	family	COI-5P	644	1494	Noctuidae	BHNHM098-24_r_1.5_s_50	Euclidia munita	0	BHNHM098-24	1.5	50
0	1	data/BGE00147_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Erebidae	BLAST	family	COI-5P	617	1467	Noctuidae,Erebidae	BHNHM098-24_r_1.5_s_100	Euclidia munita	0	BHNHM098-24	1.5	100
0	0	data/BGE00147_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Erebidae	BLAST	family	COI-5P	656	1575	Noctuidae,Erebidae,Euteliidae	BHNHM099-24_r_1_s_50	Hypenodes pannonica	0	BHNHM099-24	1	50
0	0	data/BGE00147_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Erebidae	BLAST	family	COI-5P	656	1575	Noctuidae,Erebidae,Euteliidae	BHNHM099-24_r_1_s_100	Hypenodes pannonica	0	BHNHM099-24	1	100
