Filename,Process ID,n_reads,n_aligned,skipped_reads_low_rel,length,cov_min,cov_max,cov_avg,cov_med
BGSNL715-24_r_1.3_s_50_BGSNL715-24,BGSNL715-24,6365239,257,37,1530,1.0,20.0,9.592156862745098,10.0
BGSNL670-24_r_1.3_s_100_BGSNL670-24,BGSNL670-24,36163279,1647,49,1536,0.0,293.0,104.583984375,82.0
BGSNL747-24_r_1.5_s_100_BGSNL747-24,BGSNL747-24,7002882,2867,10,1530,55.0,361.0,175.6607843137255,182.5
BGSNL757-24_r_1_s_50_BGSNL757-24,BGSNL757-24,6966882,4978,227,1533,129.0,438.0,268.98238747553813,264.0
BGSNL672-24_r_1_s_100_BGSNL672-24,BGSNL672-24,4712003,387,181,1536,0.0,42.0,21.431640625,21.0
BGSNL723-24_r_1_s_50_BGSNL723-24,BGSNL723-24,7828745,545,18,1530,9.0,51.0,28.55686274509804,29.0
BGSNL757-24_r_1_s_100_BGSNL757-24,BGSNL757-24,6966882,3709,227,1533,93.0,393.0,228.90019569471625,220.0
BGSNL672-24_r_1_s_50_BGSNL672-24,BGSNL672-24,4712003,717,181,1536,0.0,61.0,32.08984375,31.0
BGE00298-NC_r_1_s_100_BGE00298-NC,BGE00298-NC,388419,24,97,1539,0.0,10.0,2.2729044834307994,0.0
BGSNL700-24_r_1.3_s_100_BGSNL700-24,BGSNL700-24,2687312,87,96,1536,0.0,16.0,4.83203125,4.0
BGSNL710-24_r_1.3_s_100_BGSNL710-24,BGSNL710-24,7088425,1548,2,1536,0.0,149.0,96.353515625,97.0
BGSNL754-24_r_1_s_50_BGSNL754-24,BGSNL754-24,3142877,499,4,1530,9.0,44.0,21.609803921568627,20.0
BGSNL675-24_r_1_s_100_BGSNL675-24,BGSNL675-24,5239726,186,145,1536,0.0,25.0,9.7421875,9.0
BGSNL750-24_r_1_s_50_BGSNL750-24,BGSNL750-24,7519269,5049,364,1506,162.0,465.0,296.12749003984067,291.5
BGSNL719-24_r_1.3_s_100_BGSNL719-24,BGSNL719-24,6004993,797,47,1530,20.0,86.0,47.0921568627451,43.0
BGSNL717-24_r_1.3_s_100_BGSNL717-24,BGSNL717-24,3335704,180,35,1530,1.0,19.0,9.22156862745098,9.0
BGSNL748-24_r_1.3_s_50_BGSNL748-24,BGSNL748-24,6991983,3284,2,1530,100.0,309.0,173.89411764705883,166.0
BGSNL745-24_r_1.3_s_100_BGSNL745-24,BGSNL745-24,7555494,2410,222,1530,92.0,246.0,166.84117647058824,162.0
BGSNL713-24_r_1_s_50_BGSNL713-24,BGSNL713-24,7451902,963,199,1536,0.0,97.0,51.0546875,51.0
BGSNL709-24_r_1.5_s_50_BGSNL709-24,BGSNL709-24,8114020,1845,677,1536,0.0,178.0,98.861328125,103.0
