ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s	fcleaner	merge	n_reads_in	n_reads_aligned	n_reads_skipped	ref_length	cov_min	cov_max	cov_avg	cov_med	inst	validation_steps	assembly_params
0	0	data/BGE00503_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	508	1299		BSCRO191-24_r_1_s_100	Chthonius poseidonis	0	BSCRO191-24	1	100	False	False	5780499	1403	3341	1533	0.0	349.0	149.95890410958904	150.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00503_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	541	1332		BSCRO191-24_r_1_s_50	Chthonius poseidonis	0	BSCRO191-24	1	50	False	False	5780499	1560	3341	1533	0.0	355.0	155.72602739726028	170.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00503_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	374	942		BSCRO191-24_r_1.3_s_50	Chthonius poseidonis	0	BSCRO191-24	1.3	50	False	False	5780499	563	3341	1533	0.0	181.0	47.25831702544031	23.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00503_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	369	834		BSCRO191-24_r_1.3_s_100	Chthonius poseidonis	0	BSCRO191-24	1.3	100	False	False	5780499	458	3341	1533	0.0	175.0	43.77886497064579	18.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00503_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	167	561		BSCRO191-24_r_1.5_s_50	Chthonius poseidonis	0	BSCRO191-24	1.5	50	False	False	5780499	241	3341	1533	0.0	90.0	18.048923679060664	0.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00503_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	162	411		BSCRO191-24_r_1.5_s_100	Chthonius poseidonis	0	BSCRO191-24	1.5	100	False	False	5780499	178	3341	1533	0.0	90.0	16.289628180039138	0.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00503_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	656	1533	Ixodidae,Laelapidae,Pseudotyrannochthoniidae	BSCRO192-24_r_1_s_50	Chthonius poseidonis	0	BSCRO192-24	1	50	False	False	45461464	9608	10816	1533	7.0	1646.0	851.1506849315068	809.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00503_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	656	1515	Ixodidae,Laelapidae,Pseudotyrannochthoniidae	BSCRO192-24_r_1_s_100	Chthonius poseidonis	0	BSCRO192-24	1	100	False	False	45461464	7510	10816	1533	0.0	1399.0	788.0332681017612	756.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00503_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	656	1479	Ixodidae,Laelapidae,Pseudotyrannochthoniidae	BSCRO192-24_r_1.3_s_50	Chthonius poseidonis	0	BSCRO192-24	1.3	50	False	False	45461464	5903	10816	1533	0.0	1563.0	527.6418786692759	480.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00503_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	656	1398	Ixodidae,Laelapidae,Pseudotyrannochthoniidae	BSCRO192-24_r_1.3_s_100	Chthonius poseidonis	0	BSCRO192-24	1.3	100	False	False	45461464	4920	10816	1533	0.0	1319.0	502.1565557729941	459.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00503_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	560	1281	Pisauridae,Ixodidae,Nuttalliellidae,Hydryphantidae	BSCRO192-24_r_1.5_s_50	Chthonius poseidonis	1	BSCRO192-24	1.5	50	False	False	45461464	3282	10816	1533	0.0	1306.0	294.9099804305284	222.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00503_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	503	1179	Ixodidae,Nuttalliellidae,Hydryphantidae,Halacaridae	BSCRO192-24_r_1.5_s_100	Chthonius poseidonis	1	BSCRO192-24	1.5	100	False	False	45461464	2821	10816	1533	0.0	1207.0	283.0293542074364	191.0	Naturalis Biodiversity Center	1	6
33	40	data/BGE00503_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	656	1419	Dysderidae,Lamponidae,Argasidae,Ixodidae,Macronyssidae,Oribatulidae	BSCRO193-24_r_1_s_50	Chthonius romanicus	0	BSCRO193-24	1	50	False	False	5990272	547	936	1533	0.0	103.0	43.12133072407045	39.0	Naturalis Biodiversity Center	1	6
31	32	data/BGE00503_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	656	1374	Salticidae,Lamponidae,Argasidae,Ixodidae,Macronyssidae,Oribatulidae	BSCRO193-24_r_1_s_100	Chthonius romanicus	0	BSCRO193-24	1	100	False	False	5990272	372	936	1533	0.0	103.0	37.2426614481409	36.0	Naturalis Biodiversity Center	1	6
2	2	data/BGE00503_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	609	1023	Theridiidae,Agelenidae,Lycosidae,Salticidae,Ischyropsalididae	BSCRO193-24_r_1.3_s_50	Chthonius romanicus	0	BSCRO193-24	1.3	50	False	False	5990272	174	936	1533	0.0	54.0	11.894324853228962	8.0	Naturalis Biodiversity Center	1	6
9	14	data/BGE00503_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	591	939	Ixodidae	BSCRO193-24_r_1.3_s_100	Chthonius romanicus	0	BSCRO193-24	1.3	100	False	False	5990272	109	936	1533	0.0	44.0	10.052837573385519	2.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00503_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	349	624	Bothriuridae,Theridiidae,Sparassidae,Amphinectidae,Stiphidiidae,Metasarcidae,Cladonychiidae,Chthoniidae	BSCRO193-24_r_1.5_s_50	Chthonius romanicus	0	BSCRO193-24	1.5	50	False	False	5990272	79	936	1533	0.0	25.0	4.363992172211351	0.0	Naturalis Biodiversity Center	1	6
