ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s	fcleaner	merge
0	0	data/BGE00301_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1527	Crambidae	BGSNL1000-24_r_1_s_50	Catoptria corsicellus	0	BGSNL1000-24	1	50	False	False
0	0	data/BGE00301_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1527	Crambidae	BGSNL1000-24_r_1_s_100	Catoptria corsicellus	0	BGSNL1000-24	1	100	False	False
0	0	data/BGE00301_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1527	Crambidae	BGSNL1000-24_r_1.3_s_50	Catoptria corsicellus	0	BGSNL1000-24	1.3	50	False	False
0	0	data/BGE00301_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1527	Crambidae	BGSNL1000-24_r_1.3_s_100	Catoptria corsicellus	0	BGSNL1000-24	1.3	100	False	False
0	0	data/BGE00301_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1527	Crambidae	BGSNL1000-24_r_1.5_s_50	Catoptria corsicellus	0	BGSNL1000-24	1.5	50	False	False
0	0	data/BGE00301_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1527	Crambidae	BGSNL1000-24_r_1.5_s_100	Catoptria corsicellus	0	BGSNL1000-24	1.5	100	False	False
0	0	data/BGE00301_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1527	Crambidae	BGSNL1001-24_r_1_s_50	Catoptria gozmanyi	0	BGSNL1001-24	1	50	False	False
0	0	data/BGE00301_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1527	Crambidae	BGSNL1001-24_r_1_s_100	Catoptria gozmanyi	0	BGSNL1001-24	1	100	False	False
0	0	data/BGE00301_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1527	Crambidae	BGSNL1001-24_r_1.3_s_50	Catoptria gozmanyi	0	BGSNL1001-24	1.3	50	False	False
0	0	data/BGE00301_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1527	Crambidae	BGSNL1001-24_r_1.3_s_100	Catoptria gozmanyi	0	BGSNL1001-24	1.3	100	False	False
0	0	data/BGE00301_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1527	Crambidae	BGSNL1001-24_r_1.5_s_50	Catoptria gozmanyi	0	BGSNL1001-24	1.5	50	False	False
0	0	data/BGE00301_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1527	Crambidae	BGSNL1001-24_r_1.5_s_100	Catoptria gozmanyi	0	BGSNL1001-24	1.5	100	False	False
0	0	data/BGE00301_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1527	Crambidae	BGSNL1002-24_r_1_s_50	Catoptria hannemanni	0	BGSNL1002-24	1	50	False	False
0	0	data/BGE00301_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1527	Crambidae	BGSNL1002-24_r_1_s_100	Catoptria hannemanni	0	BGSNL1002-24	1	100	False	False
0	0	data/BGE00301_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1527	Crambidae	BGSNL1002-24_r_1.3_s_50	Catoptria hannemanni	0	BGSNL1002-24	1.3	50	False	False
