ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s	fcleaner	merge	n_reads_in	n_reads_aligned	n_reads_skipped	ref_length	cov_min	cov_max	cov_avg	cov_med	inst	validation_steps	assembly_params
14	37	data/BGE00422_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Anthicidae	BLAST	family	COI-5P	656	1545	Staphylinidae,Hydraenidae,Melyridae,Pyrochroidae,Scraptiidae,Chrysomelidae	UNIFI001-23_r_1_s_50	Microhoria fasciata	0	UNIFI001-23	1	50	False	False	1684920	817	24	1557	0.0	109.0	32.05009633911368	26.0	Naturalis Biodiversity Center	1	6
31	56	data/BGE00422_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Anthicidae	BLAST	family	COI-5P	638	1452	Staphylinidae,Silphidae,Hydraenidae,Nitidulidae,Pyrochroidae,Dryomyzidae	UNIFI001-23_r_1_s_100	Microhoria fasciata	0	UNIFI001-23	1	100	False	False	1684920	283	24	1557	0.0	51.0	14.782273603082851	12.0	Naturalis Biodiversity Center	1	6
7	18	data/BGE00422_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Anthicidae	BLAST	family	COI-5P	656	1518	Staphylinidae,Hydraenidae,Pyrochroidae,Anthicidae,Chrysomelidae,Nosodendridae	UNIFI001-23_r_1.3_s_50	Microhoria fasciata	0	UNIFI001-23	1.3	50	False	False	1684920	759	24	1557	0.0	106.0	29.09826589595376	23.0	Naturalis Biodiversity Center	1	6
18	30	data/BGE00422_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Anthicidae	BLAST	family	COI-5P	638	1371	Carabidae,Staphylinidae,Pyrochroidae	UNIFI001-23_r_1.3_s_100	Microhoria fasciata	0	UNIFI001-23	1.3	100	False	False	1684920	260	24	1557	0.0	51.0	13.292870905587668	12.0	Naturalis Biodiversity Center	1	6
11	17	data/BGE00422_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Anthicidae	BLAST	family	COI-5P	608	1422	Staphylinidae,Anthicidae	UNIFI001-23_r_1.5_s_50	Microhoria fasciata	0	UNIFI001-23	1.5	50	False	False	1684920	607	24	1557	0.0	99.0	23.48747591522158	19.0	Naturalis Biodiversity Center	1	6
12	20	data/BGE00422_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Anthicidae	BLAST	family	COI-5P	590	1323	Staphylinidae	UNIFI001-23_r_1.5_s_100	Microhoria fasciata	0	UNIFI001-23	1.5	100	False	False	1684920	239	24	1557	0.0	49.0	12.026974951830443	10.0	Naturalis Biodiversity Center	1	6
7	31	data/BGE00422_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Anthicidae	BLAST	family	COI-5P	657	1542	Staphylinidae,Hydraenidae,Chrysomelidae,Cerambycidae	UNIFI002-23_r_1_s_50	Microhoria raveli	0	UNIFI002-23	1	50	False	False	530339	340	21	1557	0.0	34.0	16.233140655105974	16.0	Naturalis Biodiversity Center	1	6
13	34	data/BGE00422_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Anthicidae	BLAST	family	COI-5P	657	1527	Staphylinidae,Hydraenidae,Cleridae,Chrysomelidae	UNIFI002-23_r_1_s_100	Microhoria raveli	0	UNIFI002-23	1	100	False	False	530339	188	21	1557	0.0	24.0	11.441233140655106	11.0	Naturalis Biodiversity Center	1	6
6	19	data/BGE00422_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Anthicidae	BLAST	family	COI-5P	657	1536	Staphylinidae,Hydraenidae,Cleridae,Chrysomelidae,Anthribidae	UNIFI002-23_r_1.3_s_50	Microhoria raveli	0	UNIFI002-23	1.3	50	False	False	530339	301	21	1557	0.0	34.0	14.196531791907514	14.0	Naturalis Biodiversity Center	1	6
11	55	data/BGE00422_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Anthicidae	BLAST	family	COI-5P	657	1521	Staphylinidae,Hydraenidae,Chrysomelidae,Anthribidae	UNIFI002-23_r_1.3_s_100	Microhoria raveli	0	UNIFI002-23	1.3	100	False	False	530339	173	21	1557	0.0	24.0	10.341040462427745	11.0	Naturalis Biodiversity Center	1	6
6	18	data/BGE00422_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Anthicidae	BLAST	family	COI-5P	657	1407	Staphylinidae,Hydraenidae,Scarabaeidae,Cleridae,Silvanidae,Cryptophagidae,Cerambycidae	UNIFI002-23_r_1.5_s_50	Microhoria raveli	0	UNIFI002-23	1.5	50	False	False	530339	219	21	1557	0.0	30.0	9.79961464354528	8.0	Naturalis Biodiversity Center	1	6
10	13	data/BGE00422_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Anthicidae	BLAST	family	COI-5P	657	1308	Staphylinidae,Hydraenidae,Scarabaeidae,Cryptophagidae,Chrysomelidae,Cerambycidae	UNIFI002-23_r_1.5_s_100	Microhoria raveli	0	UNIFI002-23	1.5	100	False	False	530339	122	21	1557	0.0	22.0	7.032755298651252	6.0	Naturalis Biodiversity Center	1	6
