Filename,Process ID,n_reads,n_aligned,skipped_reads_low_rel,length,cov_min,cov_max,cov_avg,cov_med
BGLIB743-24_r_1.3_s_50_BGLIB743-24,BGLIB743-24,13882490,979,596,1536,0.0,174.0,39.48828125,38.0
BGLIB755-24_r_1.5_s_100_BGLIB755-24,BGLIB755-24,19616961,1367,136,1539,0.0,165.0,82.81286549707602,77.0
BGLIB709-24_r_1.5_s_50_BGLIB709-24,BGLIB709-24,34642717,6056,1043,1566,0.0,1011.0,265.323754789272,169.0
BGLIB758-24_r_1_s_50_BGLIB758-24,BGLIB758-24,18338182,2825,295,1533,0.0,272.0,159.53033268101763,162.0
BGLIB679-24_r_1.3_s_100_BGLIB679-24,BGLIB679-24,15494081,3357,753,1536,0.0,423.0,209.00390625,223.0
BGLIB729-24_r_1.3_s_100_BGLIB729-24,BGLIB729-24,13609181,889,73,1566,0.0,174.0,45.17624521072797,25.5
BGLIB741-24_r_1_s_50_BGLIB741-24,BGLIB741-24,15133890,4497,2365,1536,70.0,340.0,202.546875,199.0
BGLIB675-24_r_1.3_s_50_BGLIB675-24,BGLIB675-24,3735653,457,504,1536,0.0,166.0,25.15234375,12.0
BGLIB715-24_r_1.5_s_50_BGLIB715-24,BGLIB715-24,18553590,6552,113,1536,0.0,908.0,323.8359375,325.0
BGLIB680-24_r_1_s_50_BGLIB680-24,BGLIB680-24,15313653,6544,54,1536,0.0,553.0,319.435546875,320.5
BGLIB719-24_r_1.5_s_50_BGLIB719-24,BGLIB719-24,25742331,8841,3056,1536,0.0,1046.0,421.009765625,491.5
BGLIB703-24_r_1_s_100_BGLIB703-24,BGLIB703-24,14022259,1015,1027,1566,0.0,161.0,60.6455938697318,58.0
BGLIB721-24_r_1.5_s_100_BGLIB721-24,BGLIB721-24,16320585,223,535,1536,0.0,60.0,12.107421875,5.0
BGLIB727-24_r_1.5_s_100_BGLIB727-24,BGLIB727-24,15074186,779,679,1515,0.0,164.0,42.934653465346535,41.0
BGLIB758-24_r_1_s_100_BGLIB758-24,BGLIB758-24,18338182,2163,295,1533,0.0,237.0,138.35029354207435,138.0
BGLIB698-24_r_1.3_s_100_BGLIB698-24,BGLIB698-24,12839312,13682,5040,1536,0.0,1349.0,751.328125,737.5
BGLIB759-24_r_1.5_s_50_BGLIB759-24,BGLIB759-24,9710490,3577,1307,1533,0.0,528.0,158.16046966731898,161.0
BGLIB694-24_r_1.3_s_50_BGLIB694-24,BGLIB694-24,19275868,1724,114,1536,0.0,283.0,96.900390625,99.0
