Filename,Process ID,n_reads,n_aligned,skipped_reads_low_rel,length,cov_min,cov_max,cov_avg,cov_med
BGLIB776-24_r_1.5_s_100_BGLIB776-24,BGLIB776-24,16572427,2220,457,1557,0.0,295.0,142.3815028901734,154.0
BGLIB798-24_r_1.5_s_50_BGLIB798-24,BGLIB798-24,10046250,3448,664,1566,0.0,436.0,156.32950191570882,151.0
BGLIB853-24_r_1_s_50_BGLIB853-24,BGLIB853-24,3699916,307,8,1566,0.0,40.0,10.045977011494253,6.0
BGLIB804-24_r_1_s_50_BGLIB804-24,BGLIB804-24,4136224,241,122,1566,0.0,47.0,11.134099616858238,6.0
BGLIB794-24_r_1.3_s_100_BGLIB794-24,BGLIB794-24,10796941,2961,149,1566,0.0,339.0,153.7528735632184,140.0
BGLIB794-24_r_1_s_100_BGLIB794-24,BGLIB794-24,10796941,3078,149,1566,0.0,344.0,160.90038314176246,145.0
BGLIB853-24_r_1_s_100_BGLIB853-24,BGLIB853-24,3699916,65,8,1566,0.0,23.0,3.024904214559387,0.0
BGLIB842-24_r_1.5_s_100_BGLIB842-24,BGLIB842-24,5444335,163,18,1542,0.0,51.0,7.719844357976654,0.0
BGLIB802-24_r_1.3_s_100_BGLIB802-24,BGLIB802-24,7904331,5,8,1566,0.0,3.0,0.24521072796934865,0.0
BGLIB840-24_r_1.5_s_100_BGLIB840-24,BGLIB840-24,6117594,1892,330,1536,2.0,615.0,96.880859375,59.0
BGLIB833-24_r_1.3_s_100_BGLIB833-24,BGLIB833-24,10308515,5734,1066,1536,0.0,611.0,318.32421875,316.0
BGLIB766-24_r_1.5_s_100_BGLIB766-24,BGLIB766-24,8435747,772,39,1545,0.0,141.0,37.43883495145631,30.0
BGLIB781-24_r_1.5_s_50_BGLIB781-24,BGLIB781-24,1095858,80,2,1557,0.0,20.0,2.928709055876686,2.0
BGLIB818-24_r_1.3_s_100_BGLIB818-24,BGLIB818-24,3720529,79,63,1566,0.0,21.0,4.247126436781609,4.0
BGLIB788-24_r_1_s_50_BGLIB788-24,BGLIB788-24,5243998,1594,54,1560,0.0,118.0,56.98653846153846,61.5
BGLIB804-24_r_1.5_s_50_BGLIB804-24,BGLIB804-24,4136224,143,122,1566,0.0,28.0,5.519157088122605,0.0
BGLIB819-24_r_1_s_50_BGLIB819-24,BGLIB819-24,3178638,344,0,1566,0.0,59.0,11.839080459770114,6.0
BGLIB850-24_r_1.3_s_50_BGLIB850-24,BGLIB850-24,10121324,1549,136,1566,0.0,160.0,58.735632183908045,49.0
BGLIB780-24_r_1.3_s_100_BGLIB780-24,BGLIB780-24,8378248,1394,273,1557,0.0,165.0,75.47398843930635,75.0
BGLIB838-24_r_1.5_s_100_BGLIB838-24,BGLIB838-24,8433011,230,53,1536,0.0,28.0,11.3671875,10.0
BGLIB824-24_r_1_s_100_BGLIB824-24,BGLIB824-24,19343816,1343,142,1536,0.0,161.0,77.4453125,75.0
BGLIB808-24_r_1.3_s_50_BGLIB808-24,BGLIB808-24,1879871,134,120,1566,0.0,89.0,8.591954022988507,0.0
BGLIB771-24_r_1.5_s_50_BGLIB771-24,BGLIB771-24,3843898,147,339,1554,0.0,91.0,8.916988416988417,0.0
BGLIB849-24_r_1_s_100_BGLIB849-24,BGLIB849-24,7067470,384,657,1566,0.0,112.0,28.279693486590038,19.5
BGLIB808-24_r_1_s_50_BGLIB808-24,BGLIB808-24,1879871,216,120,1566,0.0,96.0,14.89272030651341,2.0
BGLIB770-24_r_1.5_s_100_BGLIB770-24,BGLIB770-24,1381899,3,74,1545,0.0,3.0,0.229126213592233,0.0
